today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],PITCH_CMD_KP=0.005KI=0KD=0.000742,PITCH_MEAS,ROLL_CMD_KP0.005KI=0KD=0.000742,ROLL_MEAS,YAW_CMDKPy=0.231KIy=0KDy=0,YAW_MEAS,
Thu Feb 15 18:19:49 2018,33935187,556.507,1515,1516,1088,1514,1088,1940,0.0469437,0.093895,1,2.38419e-07,-0.5,0.5,5136,16,1138,0,6,30,-0.100556,-0.100556,-10.2999,-0.0106422,0.0276698,-0.0234129,-17.9824,12.6141,28.9072,0.093895,2.27649,0.0469437,-1.88947,2.38419e-07,-0.0234129,
Thu Feb 15 18:19:49 2018,33945188,556.507,1515,1516,1088,1514,1088,1940,0.0469437,0.093895,1,2.38419e-07,-0.5,0.5,5136,16,1138,0,8,28,-0.0430956,-0.0957681,-10.3621,-0.0106422,0.0276698,-0.0148991,-17.9824,12.6141,28.9072,0.093895,2.23797,0.0469437,-1.85023,2.38419e-07,-0.0148991,
Thu Feb 15 18:19:49 2018,33955189,556.507,1515,1516,1088,1514,1088,1940,0.0469437,0.093895,1,2.38419e-07,-0.5,0.5,5136,16,1138,0,8,28,-0.071826,-0.0383072,-10.4004,-0.00957802,0.0276698,-0.0180918,-17.9824,12.6141,28.9072,0.093895,2.20441,0.0469437,-1.8146,2.38419e-07,-0.0180918,
Thu Feb 15 18:19:49 2018,33965190,556.507,1515,1516,1088,1514,1088,1940,0.0469437,0.093895,1,2.38419e-07,-0.5,0.5,5130,18,1138,0,28,30,-0.0622492,-0.124498,-10.3334,-0.0042569,0.0223487,-0.0180918,-17.9824,12.6141,28.9072,0.093895,2.16977,0.0469437,-1.77272,2.38419e-07,-0.0180918,
Thu Feb 15 18:19:49 2018,33975191,556.715,1515,1516,1088,1514,1088,1940,0.0469437,0.093895,1,2.38419e-07,-0.5,0.5,5130,18,1138,0,28,30,-0.100556,-0.191536,-10.2424,-0.00851379,0.0297983,-0.0170276,-17.9824,12.6141,28.9072,0.093895,2.1366,0.0469437,-1.73408,2.38419e-07,-0.0170276,
Thu Feb 15 18:19:49 2018,33985192,556.715,1515,1516,1088,1514,1088,1940,0.0469437,0.093895,1,2.38419e-07,-0.5,0.5,5136,16,1140,0,8,28,-0.0622492,-0.220267,-10.1706,-0.00744957,0.0276698,-0.0234129,-17.9824,12.6141,28.9072,0.093895,2.10732,0.0469437,-1.69201,2.38419e-07,-0.0234129,
Thu Feb 15 18:19:49 2018,33995193,556.715,1515,1516,1088,1514,1088,1940,0.0469437,0.093895,1,2.38419e-07,-0.5,0.5,5136,16,1140,0,8,28,-0.0574608,-0.138864,-10.2232,-0.0106422,0.0287341,-0.019156,-17.9824,12.6141,28.9072,0.093895,2.07595,0.0469437,-1.65299,2.38419e-07,-0.019156,
Thu Feb 15 18:19:49 2018,34005194,556.715,1515,1517,1088,1514,1088,1940,0.0469437,0.140839,1,2.38419e-07,-0.5,0.5,5136,18,1140,0,28,14,-0.100556,-0.0814029,-10.2424,-0.00744957,0.0212845,-0.0170276,-17.9824,12.6141,28.9072,0.093895,2.04121,0.0469437,-1.62204,2.38419e-07,-0.0170276,
Thu Feb 15 18:19:49 2018,34015195,556.715,1515,1517,1088,1514,1088,1940,0.0469437,0.140839,1,2.38419e-07,-0.5,0.5,5136,18,1140,0,28,14,-0.0622492,-0.148441,-10.4339,-0.00532112,0.0255414,-0.0170276,-17.9824,12.6141,28.9072,0.140839,2.01136,0.0469437,-1.59008,2.38419e-07,-0.0170276,
Thu Feb 15 18:19:49 2018,34025196,556.715,1515,1516,1088,1514,1088,1940,0.0469437,0.093895,1,2.38419e-07,-0.5,0.5,5130,16,1138,0,8,28,-0.071826,-0.105345,-10.2807,-0.00638535,0.0297983,-0.0212845,-17.9824,12.6141,28.9072,0.140839,1.9844,0.0469437,-1.55454,2.38419e-07,-0.0212845,
Thu Feb 15 18:19:49 2018,34035197,556.62,1515,1516,1088,1514,1088,1940,0.0469437,0.093895,1,2.38419e-07,-0.5,0.5,5130,16,1138,0,8,28,-0.143652,-0.11971,-10.2472,-0.00744957,0.0276698,-0.0202203,-17.9824,12.6141,28.9072,0.093895,1.95217,0.0469437,-1.52006,2.38419e-07,-0.0202203,
Thu Feb 15 18:19:49 2018,34045198,556.62,1515,1516,1088,1514,1088,1940,0.0469437,0.093895,1,2.38419e-07,-0.5,0.5,5138,16,1142,0,8,28,-0.110133,-0.138864,-10.1706,-0.00638535,0.0276698,-0.0223487,-17.9824,12.6141,28.9072,0.093895,1.91811,0.0469437,-1.48459,2.38419e-07,-0.0223487,
Thu Feb 15 18:19:49 2018,34055199,556.62,1515,1516,1122,1514,1088,1940,0.0469437,0.093895,1.03592,2.38419e-07,-0.5,0.5,5138,16,1142,0,8,28,-0.0622492,-0.0526724,-10.3094,-0.00638535,0.0244772,-0.0223487,-17.2559,10.4203,27.8561,0.093895,1.88934,0.0469437,-1.45248,2.38419e-07,-0.0223487,
Thu Feb 15 18:19:49 2018,34065200,556.62,1515,1516,1122,1514,1088,1940,0.0469437,0.093895,1.03592,2.38419e-07,-0.5,0.5,5136,16,1138,0,8,30,-0.0335188,-0.071826,-10.1993,-0.00638535,0.0266056,-0.0148991,-17.2559,10.4203,27.8561,0.093895,1.86017,0.0469437,-1.41079,2.38419e-07,-0.0148991,
Thu Feb 15 18:19:49 2018,34075201,557.141,1515,1516,1122,1514,1088,1940,0.0469437,0.093895,1.03592,2.38419e-07,-0.5,0.5,5136,16,1138,0,8,30,-0.100556,-0.0909797,-10.343,-0.00957802,0.0276698,-0.0148991,-17.2559,10.4203,27.8561,0.093895,1.8323,0.0469437,-1.37127,2.38419e-07,-0.0148991,
Thu Feb 15 18:19:49 2018,34085202,557.141,1515,1516,1147,1514,1088,1940,0.0469437,0.093895,1.06232,2.38419e-07,-0.5,0.5,5130,18,1142,0,8,28,-0.0814029,-0.0814029,-10.4196,-0.0042569,0.0276698,-0.0212845,-17.2559,10.4203,27.8561,0.093895,1.80346,0.0469437,-1.33502,2.38419e-07,-0.0212845,
Thu Feb 15 18:19:49 2018,34095203,557.141,1515,1516,1147,1514,1088,1940,0.0469437,0.093895,1.06232,2.38419e-07,-0.5,0.5,5130,18,1142,0,8,28,-0.0814029,-0.181959,-10.1131,-0.00532112,0.0244772,-0.0138349,-17.2559,10.4203,27.8561,0.093895,1.77203,0.0469437,-1.29216,2.38419e-07,-0.0138349,
Thu Feb 15 18:19:49 2018,34105204,557.141,1515,1516,1168,1514,1088,1940,0.0469437,0.093895,1.08451,2.38419e-07,-0.5,0.5,5124,20,1140,0,8,28,-0.0430956,-0.100556,-10.3765,-0.00744957,0.0255414,-0.0180918,-17.2559,10.4203,27.8561,0.093895,1.74695,0.0469437,-1.25073,2.38419e-07,-0.0180918,
Thu Feb 15 18:19:49 2018,34115205,557.141,1515,1516,1168,1514,1088,1940,0.0469437,0.093895,1.08451,2.38419e-07,-0.5,0.5,5124,20,1140,0,8,28,-0.0287304,-0.148441,-10.2328,-0.0138349,0.0297983,-0.0148991,-17.2559,10.4203,27.8561,0.093895,1.7213,0.0469437,-1.20972,2.38419e-07,-0.0148991,
Thu Feb 15 18:19:49 2018,34125206,557.141,1515,1516,1184,1514,1088,1940,0.0469437,0.093895,1.10141,2.38419e-07,-0.5,0.5,5136,16,1138,0,8,28,-0.0957681,-0.0814029,-10.2711,-0.00532112,0.0244772,-0.019156,-17.2559,10.4203,27.8561,0.093895,1.6939,0.0469437,-1.17808,2.38419e-07,-0.019156,
Thu Feb 15 18:19:49 2018,34135207,557.601,1515,1516,1184,1514,1088,1940,0.0469437,0.093895,1.10141,2.38419e-07,-0.5,0.5,5136,16,1138,0,8,28,-0.0670376,-0.172383,-10.1993,-0.00638535,0.0255414,-0.0180918,-17.2559,10.4203,27.8561,0.093895,1.66737,0.0469437,-1.14001,2.38419e-07,-0.0180918,
Thu Feb 15 18:19:49 2018,34145208,557.601,1515,1516,1200,1514,1088,1940,0.0469437,0.093895,1.11831,2.38419e-07,-0.5,0.5,5136,16,1142,0,8,28,0.00957681,-0.110133,-10.2759,-0.00532112,0.0223487,-0.0180918,-17.2559,10.4203,27.8561,0.093895,1.64539,0.0469437,-1.10533,2.38419e-07,-0.0180918,
Thu Feb 15 18:19:49 2018,34155209,557.601,1515,1515,1200,1514,1088,1940,0.0469437,0.0469437,1.11831,2.38419e-07,-0.5,0.5,5136,16,1142,0,8,28,-0.00957681,-0.105345,-10.2568,-0.00532112,0.0244772,-0.0202203,-17.2559,10.4203,27.8561,0.093895,1.62249,0.0469437,-1.07024,2.38419e-07,-0.0202203,
Thu Feb 15 18:19:49 2018,34165210,557.601,1515,1515,1213,1514,1088,1940,0.0469437,0.0469437,1.13204,2.38419e-07,-0.5,0.5,5134,18,1138,0,8,30,-0.071826,-0.148441,-10.2999,-0.00638535,0.0276698,-0.0159634,-17.2559,10.4203,27.8561,0.0469437,1.59926,0.0469437,-1.03346,2.38419e-07,-0.0159634,
Thu Feb 15 18:19:49 2018,34175836,557.601,1515,1516,1213,1514,1088,1940,0.0469437,0.093895,1.13204,2.38419e-07,-0.5,0.5,5134,18,1138,0,8,30,-0.114922,-0.114922,-10.2137,-0.00851379,0.0297983,-0.0244772,-17.2559,10.4203,27.8561,0.0469437,1.57358,0.0469437,-1.0037,2.38419e-07,-0.0244772,
Thu Feb 15 18:19:49 2018,34185837,556.272,1515,1516,1213,1514,1088,1940,0.0469437,0.093895,1.13204,2.38419e-07,-0.5,0.5,5130,16,1136,0,8,28,-0.0047884,-0.071826,-10.3382,-0.00638535,0.0276698,-0.0159634,-16.8926,11.5172,32.0607,0.093895,1.55357,0.0469437,-0.981917,2.38419e-07,-0.0159634,
Thu Feb 15 18:19:49 2018,34195839,556.272,1515,1516,1232,1514,1088,1940,0.0469437,0.093895,1.15211,2.38419e-07,-0.5,0.5,5130,16,1136,0,8,28,-0.047884,-0.047884,-10.319,-0.0148991,0.0244772,-0.0202203,-16.8926,11.5172,32.0607,0.093895,1.5366,0.0469437,-0.968679,2.38419e-07,-0.0202203,
Thu Feb 15 18:19:49 2018,34205840,556.272,1515,1516,1232,1514,1088,1940,0.0469437,0.093895,1.15211,2.38419e-07,-0.5,0.5,5138,16,1142,0,30,30,-0.0861913,-0.114922,-10.252,-0.00957802,0.0266056,-0.0170276,-16.8926,11.5172,32.0607,0.093895,1.51916,0.0469437,-0.948928,2.38419e-07,-0.0170276,
Thu Feb 15 18:19:49 2018,34215841,556.272,1515,1516,1248,1514,1088,1940,0.0469437,0.093895,1.16901,2.38419e-07,-0.5,0.5,5138,16,1142,0,30,30,-0.0526724,-0.105345,-10.2328,-0.00638535,0.0244772,-0.0148991,-16.8926,11.5172,32.0607,0.093895,1.49708,0.0469437,-0.928455,2.38419e-07,-0.0148991,
Thu Feb 15 18:19:49 2018,34225842,556.272,1515,1516,1248,1514,1088,1940,0.0469437,0.093895,1.16901,2.38419e-07,-0.5,0.5,5138,18,1140,0,30,28,-0.0622492,-0.143652,-10.4148,-0.0106422,0.0319267,-0.0180918,-16.8926,11.5172,32.0607,0.093895,1.48081,0.0469437,-0.908544,2.38419e-07,-0.0180918,
Thu Feb 15 18:19:49 2018,34235843,557.263,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5138,18,1140,0,30,28,-0.0526724,-0.181959,-10.2855,0,0.0234129,-0.0234129,-16.8926,11.5172,32.0607,0.093895,1.46134,0.0469437,-0.885262,2.38419e-07,-0.0234129,
Thu Feb 15 18:19:49 2018,34245844,557.263,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5124,20,1138,8,30,14,-0.0191536,-0.11971,-10.2232,-0.0319267,0.019156,-0.0351194,-16.8926,11.5172,32.0607,0.093895,1.44389,0.0469437,-0.877453,2.38419e-07,-0.0351194,
Thu Feb 15 18:19:49 2018,34255845,557.263,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5124,20,1138,8,30,14,0.23942,0.023942,-10.4052,0.00744957,0.0340552,-0.0127707,-16.8926,11.5172,32.0607,0.093895,1.44284,0.0469437,-0.871965,2.38419e-07,-0.0127707,
Thu Feb 15 18:19:49 2018,34265846,557.263,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5128,18,1134,0,28,14,-0.0909797,-0.205901,-10.0173,-0.00319267,-0.019156,0.0457616,-16.8926,11.5172,32.0607,0.093895,1.41431,0.0469437,-0.832676,2.38419e-07,0.0457616,
Thu Feb 15 18:19:49 2018,34275847,557.002,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5128,18,1134,0,28,14,-0.263362,-0.143652,-10.386,-0.00532112,0.0361836,-0.0276698,-16.8926,11.5172,32.0607,0.093895,1.3862,0.0469437,-0.822797,2.38419e-07,-0.0276698,
Thu Feb 15 18:19:49 2018,34285848,557.002,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5134,14,1134,0,8,30,0.263362,0.0957681,-10.3621,-0.0649177,0.0117065,-0.0436332,-16.8926,11.5172,32.0607,0.093895,1.39269,0.0469437,-0.832694,2.38419e-07,-0.0436332,
Thu Feb 15 18:19:49 2018,34295849,557.002,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5134,14,1134,0,8,30,0.124498,0.114922,-10.6255,0.052147,0.0117065,0.0787526,-16.8926,11.5172,32.0607,0.093895,1.40822,0.0469437,-0.820315,2.38419e-07,0.0787526,
Thu Feb 15 18:19:49 2018,34305850,557.002,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5126,16,1126,0,28,28,-0.402226,-0.158017,-10.1083,0.032991,-0.0117065,-0.0478901,-16.8926,11.5172,32.0607,0.093895,1.34032,0.0469437,-0.783267,2.38419e-07,-0.0478901,
Thu Feb 15 18:19:49 2018,34315851,557.002,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5126,16,1126,0,28,28,-0.158017,0.0957681,-10.0556,-0.0798168,0.0659819,-0.111744,-18.3457,11.8828,26.4545,0.093895,1.30864,0.0469437,-0.773927,2.38419e-07,-0.111744,
Thu Feb 15 18:19:49 2018,34325852,557.002,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5116,20,1126,32,26,12,-0.316035,0.301669,-10.4052,0.00744957,0.0223487,-0.0106422,-18.3457,11.8828,26.4545,0.093895,1.27815,0.0469437,-0.79493,2.38419e-07,-0.0106422,
Thu Feb 15 18:19:49 2018,34335853,556.159,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5116,20,1126,32,26,12,-0.23942,0.129287,-9.90242,0,0.0553397,-0.0819453,-18.3457,11.8828,26.4545,0.093895,1.23607,0.0469437,-0.817443,2.38419e-07,-0.0819453,
Thu Feb 15 18:19:49 2018,34345854,556.159,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5130,14,1120,30,28,12,0.11971,-0.296881,-10.7404,0.00319267,0.0851379,-0.0893948,-18.3457,11.8828,26.4545,0.093895,1.21939,0.0469437,-0.792683,2.38419e-07,-0.0893948,
Thu Feb 15 18:19:49 2018,34355855,556.159,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5130,14,1120,30,28,12,0.545878,-0.943315,-10.0221,0.0883306,0.0361836,0.112808,-18.3457,11.8828,26.4545,0.093895,1.27762,0.0469437,-0.66799,2.38419e-07,0.112808,
Thu Feb 15 18:19:49 2018,34365856,556.159,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5128,20,1112,24,28,30,0.0957681,-0.392649,-10.1131,-0.071303,0.0478901,0.155377,-18.3457,11.8828,26.4545,0.093895,1.3167,0.0469437,-0.5867,2.38419e-07,0.155377,
Thu Feb 15 18:19:49 2018,34375857,556.376,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5128,20,1112,24,28,30,-0.344765,0.852336,-10.3094,-0.107487,-0.00212845,-0.0223487,-18.3457,11.8828,26.4545,0.093895,1.26777,0.0469437,-0.655108,2.38419e-07,-0.0223487,
Thu Feb 15 18:19:49 2018,34385858,556.376,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5118,16,1108,24,8,28,0.071826,1.08697,-10.635,-0.0574681,0.0574681,-0.19901,-18.3457,11.8828,26.4545,0.093895,1.2505,0.0469437,-0.823925,2.38419e-07,-0.19901,
Thu Feb 15 18:19:49 2018,34395859,556.376,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5118,16,1108,24,8,28,-0.153229,-0.215478,-10.6638,0.140478,0.019156,-0.209652,-18.3457,11.8828,26.4545,0.093895,1.25185,0.0469437,-0.79642,2.38419e-07,-0.209652,
Thu Feb 15 18:19:49 2018,34405860,556.376,1515,1516,1252,1514,1088,1940,0.0469437,0.093895,1.17324,2.38419e-07,-0.5,0.5,5128,14,1104,40,28,30,-0.78051,-1.58017,-9.65342,0.150056,-0.0862022,0.0127707,-18.3457,11.8828,26.4545,0.093895,1.15487,0.0469437,-0.546715,2.38419e-07,0.0127707,
Thu Feb 15 18:19:49 2018,34415861,556.376,1515,1516,1251,1514,1088,1940,0.0469437,0.093895,1.17218,2.38419e-07,-0.5,0.5,5128,14,1104,40,28,30,-0.617704,-1.38864,-8.97826,-0.0766241,0.0893948,0.177725,-18.3457,11.8828,26.4545,0.093895,1.05504,0.0469437,-0.377786,2.38419e-07,0.177725,
Thu Feb 15 18:19:49 2018,34425862,556.376,1515,1516,1251,1514,1088,1940,0.0469437,0.093895,1.17218,2.38419e-07,-0.5,0.5,5126,14,1134,8,28,12,0.948104,0.186748,-10.8888,-0.259671,0.208588,0.0830095,-18.3457,11.8828,26.4545,0.093895,1.17907,0.0469437,-0.476731,2.38419e-07,0.0830095,
Thu Feb 15 18:19:49 2018,34435863,556.281,1515,1516,1251,1514,1088,1940,0.0469437,0.093895,1.17218,2.38419e-07,-0.5,0.5,5126,14,1134,8,28,12,1.21147,1.54187,-11.8561,-0.0404405,-0.00851379,-0.00319267,-18.709,10.7859,27.8561,0.093895,1.33672,0.0469437,-0.648148,2.38419e-07,-0.00319267,
Thu Feb 15 18:19:49 2018,34445864,556.281,1515,1516,1251,1514,1088,1940,0.0469437,0.093895,1.17218,2.38419e-07,-0.5,0.5,5134,16,1102,14,28,30,-1.25456,0.56982,-10.1849,0.179854,-0.125578,0.0138349,-18.709,10.7859,27.8561,0.093895,1.19767,0.0469437,-0.674077,2.38419e-07,0.0138349,
Thu Feb 15 18:19:49 2018,34455865,556.281,1515,1516,1246,1514,1088,1940,0.0469437,0.093895,1.1669,2.38419e-07,-0.5,0.5,5134,16,1102,14,28,30,-1.652,-1.16358,-9.05008,0.228808,0.0638535,-0.228808,-18.709,10.7859,27.8561,0.093895,0.934873,0.0469437,-0.446908,2.38419e-07,-0.228808,
Thu Feb 15 18:19:49 2018,34465866,556.281,1515,1516,1246,1514,1088,1940,0.0469437,0.093895,1.1669,2.38419e-07,-0.5,0.5,5122,16,1120,4,28,12,1.41258,-1.76692,-9.34217,-0.12345,0.119193,-0.344809,-18.709,10.7859,27.8561,0.093895,1.01837,0.0469437,-0.216548,2.38419e-07,-0.344809,
Thu Feb 15 18:19:49 2018,34475867,557.402,1515,1516,1240,1514,1088,1940,0.0469437,0.093895,1.16056,2.38419e-07,-0.5,0.5,5122,16,1120,4,28,12,1.9824,0.560243,-10.4435,-0.375671,-0.0202203,0.168147,-18.709,10.7859,27.8561,0.093895,1.25253,0.0469437,-0.39117,2.38419e-07,0.168147,
Thu Feb 15 18:19:49 2018,34485868,557.402,1515,1516,1240,1514,1088,1940,0.0469437,0.093895,1.16056,2.38419e-07,-0.5,0.5,5130,12,1128,16,26,10,-1.06781,1.22104,-11.8609,0.108551,0.00106422,0.479965,-18.709,10.7859,27.8561,0.093895,1.20871,0.0469437,-0.539687,2.38419e-07,0.479965,
Thu Feb 15 18:19:49 2018,34495869,557.402,1515,1516,1228,1514,1088,1940,0.0469437,0.093895,1.14789,2.38419e-07,-0.5,0.5,5130,12,1128,16,26,10,-1.6089,-0.507571,-10.1275,0.328845,-0.00957802,-0.102166,-18.709,10.7859,27.8561,0.093895,0.976962,0.0469437,-0.331778,2.38419e-07,-0.102166,
Thu Feb 15 18:19:49 2018,34505870,557.402,1515,1516,1228,1514,1088,1940,0.0469437,0.093895,1.14789,2.38419e-07,-0.5,0.5,5124,16,1132,44,8,30,0.751779,-0.536301,-8.94953,-0.185175,0.0893948,-0.431011,-18.709,10.7859,27.8561,0.093895,1.0017,0.0469437,-0.281049,2.38419e-07,-0.431011,
Thu Feb 15 18:19:49 2018,34515871,557.402,1515,1516,1228,1514,1088,1940,0.0469437,0.093895,1.14789,2.38419e-07,-0.5,0.5,5124,16,1132,44,8,30,1.1971,0,-10.7069,-0.204331,0.125578,0.0776884,-18.709,10.7859,27.8561,0.093895,1.1748,0.0469437,-0.409558,2.38419e-07,0.0776884,
Thu Feb 15 18:19:49 2018,34525872,557.402,1515,1516,1210,1514,1088,1940,0.0469437,0.093895,1.12887,2.38419e-07,-0.5,0.5,5130,14,1126,16,8,30,-0.914585,-0.507571,-12.3301,0.292662,-0.0691746,0.222423,-18.709,10.7859,27.8561,0.093895,1.14191,0.0469437,-0.295131,2.38419e-07,0.222423,
Thu Feb 15 18:19:49 2018,34535873,556.559,1515,1516,1210,1514,1088,1940,0.0469437,0.093895,1.12887,2.38419e-07,-0.5,0.5,5130,14,1126,16,8,30,-0.588974,0.0287304,-7.513,-0.0148991,-0.0766241,-0.257542,-18.709,10.7859,27.8561,0.093895,0.945832,0.0469437,-0.16951,2.38419e-07,-0.257542,
Thu Feb 15 18:19:49 2018,34545874,556.559,1515,1516,1198,1514,1088,1940,0.0469437,0.093895,1.1162,2.38419e-07,-0.5,0.5,5124,14,1124,10,28,14,0.186748,0.488417,-10.568,-0.340552,0.170276,-0.158569,-18.709,10.7859,27.8561,0.093895,0.992806,0.0469437,-0.417385,2.38419e-07,-0.158569,
Thu Feb 15 18:19:49 2018,34555875,556.559,1515,1516,1198,1514,1088,1940,0.0469437,0.093895,1.1162,2.38419e-07,-0.5,0.5,5124,14,1124,10,28,14,-0.387861,-0.723049,-13.2639,0.29479,-0.00532112,0.316075,-18.709,10.7859,27.8561,0.093895,1.02662,0.0469437,-0.365949,2.38419e-07,0.316075,
Thu Feb 15 18:19:49 2018,34565876,556.559,1515,1516,1190,1514,1088,1940,0.0469437,0.093895,1.10775,2.38419e-07,-0.5,0.5,5128,20,1136,6,28,14,0.416591,-0.105345,-8.1355,0.00957802,-0.0212845,0.0532112,-20.1621,8.95781,26.8049,0.093895,0.96973,0.0469437,-0.200867,2.38419e-07,0.0532112,
Thu Feb 15 18:19:49 2018,34575877,557.019,1515,1516,1190,1514,1088,1940,0.0469437,0.093895,1.10775,2.38419e-07,-0.5,0.5,5128,20,1136,6,28,14,0.584185,-0.301669,-10.2568,-0.204331,0.155377,-0.32246,-20.1621,8.95781,26.8049,0.093895,1.10174,0.0469437,-0.260204,2.38419e-07,-0.32246,
Thu Feb 15 18:19:49 2018,34585878,557.019,1515,1516,1183,1514,1088,1940,0.0469437,0.093895,1.10035,2.38419e-07,-0.5,0.5,5130,14,1126,10,8,30,-0.914585,-0.114922,-11.564,0.147927,-0.14367,0.0840737,-20.1621,8.95781,26.8049,0.093895,1.0164,0.0469437,-0.230083,2.38419e-07,0.0840737,
Thu Feb 15 18:19:49 2018,34595879,557.019,1515,1516,1183,1514,1088,1940,0.0469437,0.093895,1.10035,2.38419e-07,-0.5,0.5,5130,14,1126,10,8,30,-0.814029,0.0383072,-8.93516,0.00212845,0.124514,0.147927,-20.1621,8.95781,26.8049,0.093895,0.875719,0.0469437,-0.15003,2.38419e-07,0.147927,
Thu Feb 15 18:19:49 2018,34605880,557.019,1515,1516,1171,1514,1088,1940,0.0469437,0.093895,1.08768,2.38419e-07,-0.5,0.5,5128,18,1132,2,28,12,0.890643,-0.0909797,-10.9607,-0.114936,0.111744,-0.374607,-20.1621,8.95781,26.8049,0.093895,1.00095,0.0469437,-0.213755,2.38419e-07,-0.374607,
Thu Feb 15 18:19:49 2018,34615881,557.019,1515,1516,1171,1514,1088,1940,0.0469437,0.093895,1.08768,2.38419e-07,-0.5,0.5,5128,18,1132,2,28,12,0.512359,0.00957681,-11.0038,0.0276698,-0.184111,-0.0127707,-20.1621,8.95781,26.8049,0.093895,1.01409,0.0469437,-0.206265,2.38419e-07,-0.0127707,
Thu Feb 15 18:19:49 2018,34625882,557.019,1515,1516,1162,1514,1088,1940,0.0469437,0.093895,1.07817,2.38419e-07,-0.5,0.5,5136,16,1134,0,26,12,-1.01035,-0.703895,-9.6199,0.107487,0.0872664,0.415047,-20.1621,8.95781,26.8049,0.093895,0.907606,0.0469437,-0.102263,2.38419e-07,0.415047,
Thu Feb 15 18:19:49 2018,34635883,556.733,1515,1516,1162,1514,1088,1940,0.0469437,0.093895,1.07817,2.38419e-07,-0.5,0.5,5136,16,1134,0,26,12,-0.215478,-0.397437,-10.0987,-0.0681104,0.112808,-0.20646,-20.1621,8.95781,26.8049,0.093895,0.89306,0.0469437,-0.0104718,2.38419e-07,-0.20646,
Thu Feb 15 18:19:49 2018,34645884,556.733,1515,1516,1162,1514,1088,1940,0.0469437,0.093895,1.07817,2.38419e-07,-0.5,0.5,5126,18,1134,0,8,30,0.368707,0.148441,-10.2328,-0.0989729,-0.0564039,-0.273506,-20.1621,8.95781,26.8049,0.093895,0.918994,0.0469437,-0.0475215,2.38419e-07,-0.273506,
Thu Feb 15 18:19:49 2018,34655885,556.733,1515,1516,1157,1514,1088,1940,0.0469437,0.093895,1.07289,2.38419e-07,-0.5,0.5,5126,18,1134,0,8,30,0.00957681,0.483629,-10.4291,-0.0042569,0.116,0.310753,-20.1621,8.95781,26.8049,0.093895,0.928054,0.0469437,-0.143623,2.38419e-07,0.310753,
Thu Feb 15 18:19:49 2018,34665886,556.733,1515,1516,1157,1514,1088,1940,0.0469437,0.093895,1.07289,2.38419e-07,-0.5,0.5,5136,16,1138,0,6,30,-0.153229,-0.205901,-10.7404,0.159634,0.080881,-0.0266056,-20.1621,8.95781,26.8049,0.093895,0.9548,0.0469437,-0.0141051,2.38419e-07,-0.0266056,
Thu Feb 15 18:19:49 2018,34675887,557.028,1515,1516,1149,1514,1088,1940,0.0469437,0.093895,1.06444,2.38419e-07,-0.5,0.5,5136,16,1138,0,6,30,0.253785,0,-8.61913,-0.124514,-0.145799,-0.357579,-20.1621,8.95781,26.8049,0.093895,0.911921,0.0469437,-0.0291393,2.38419e-07,-0.357579,
