today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2], pitch1
Mon Feb  5 11:25:14 2018,26035623,746.24,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,14,1192,0,16,24,0.0430956,0.143652,-10.3286,0.00212845,-0.019156,0.00851379,-29.9033,23.0672,48.4242,-0.23904,
Mon Feb  5 11:25:14 2018,26045624,746.24,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,20,1202,0,16,62,0.0526724,0.21069,-10.2328,0.00319267,-0.0159634,0.00638535,-29.9033,23.0672,48.4242,-0.294859,
Mon Feb  5 11:25:14 2018,26055625,746.24,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,20,1202,0,16,62,0.0383072,0.248997,-10.2951,0.00106422,-0.0159634,0.0106422,-29.9033,23.0672,48.4242,-0.21313,
Mon Feb  5 11:25:14 2018,26065626,746.24,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,16,1194,0,16,60,0.0430956,0.220267,-10.2855,0.00638535,-0.0148991,0.00851379,-29.3848,24.6281,47.925,-0.24001,
Mon Feb  5 11:25:14 2018,26075627,746.24,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,16,1194,0,16,60,0.0861913,0.129287,-10.2041,0.00532112,-0.0159634,0.00851379,-29.3848,24.6281,47.925,-0.483912,
Mon Feb  5 11:25:14 2018,26085628,746.24,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1192,0,16,24,0.0191536,0.234632,-10.3046,0.00106422,-0.0159634,0.00851379,-29.3848,24.6281,47.925,-0.10647,
Mon Feb  5 11:25:14 2018,26095629,745.406,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1192,0,16,24,0.0191536,0.215478,-10.161,0.0042569,-0.0127707,0.00957802,-29.3848,24.6281,47.925,-0.107979,
Mon Feb  5 11:25:14 2018,26105630,745.406,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4846,18,1198,0,64,60,0.0383072,0.234632,-10.1945,0.00744957,-0.0148991,0.00851379,-29.3848,24.6281,47.925,-0.215238,
Mon Feb  5 11:25:14 2018,26115631,745.406,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4846,18,1198,0,64,60,0.0191536,0.110133,-10.3334,0.00106422,-0.00957802,0.00638535,-29.3848,24.6281,47.925,-0.106195,
Mon Feb  5 11:25:14 2018,26125632,745.406,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4846,14,1192,0,62,62,0.0143652,0.196325,-10.3286,-0.00532112,-0.0180918,0.00638535,-29.3848,24.6281,47.925,-0.0796737,
Mon Feb  5 11:25:14 2018,26135633,744.737,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4846,14,1192,0,62,62,0,0.205901,-10.1514,0.00212845,-0.0148991,0.00532112,-29.3848,24.6281,47.925,-0,
Mon Feb  5 11:25:14 2018,26145634,744.737,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4832,16,1202,0,16,60,0.0861913,0.172383,-10.3573,0.00532112,-0.0159634,0.00638535,-29.3848,24.6281,47.925,-0.476726,
Mon Feb  5 11:25:14 2018,26155635,744.737,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4832,16,1202,0,16,60,0.0766145,0.248997,-10.137,0.00744957,-0.019156,0.0106422,-29.3848,24.6281,47.925,-0.432895,
Mon Feb  5 11:25:14 2018,26165636,744.737,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,14,1192,0,62,24,0.11971,0.143652,-10.2903,0,-0.0159634,0.00319267,-29.3848,24.6281,47.925,-0.666445,
Mon Feb  5 11:25:14 2018,26175637,744.737,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,14,1192,0,62,24,0.0670376,0.153229,-10.1706,0.0042569,-0.0212845,0.0138349,-29.3848,24.6281,47.925,-0.377608,
Mon Feb  5 11:25:14 2018,26185638,744.737,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,18,1200,0,62,60,-0.0526724,0.177171,-10.3621,-0.00212845,-0.0138349,0.0127707,-29.3848,24.6281,47.925,0.2912,
Mon Feb  5 11:25:14 2018,26195639,744.19,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,18,1200,0,62,60,0.0430956,0.143652,-10.3094,0.00106422,-0.0159634,0.00851379,-29.3848,24.6281,47.925,-0.239484,
Mon Feb  5 11:25:14 2018,26205640,744.19,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,20,1200,0,62,24,0.0383072,0.248997,-10.2711,0.00744957,-0.0212845,0.00957802,-29.3848,24.6281,47.925,-0.213627,
Mon Feb  5 11:25:14 2018,26215641,744.19,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,20,1200,0,62,24,0.0861913,0.220267,-10.2328,0.00851379,-0.0148991,0.00851379,-29.3848,24.6281,47.925,-0.482481,
Mon Feb  5 11:25:14 2018,26225642,744.19,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1196,0,16,58,0.00957681,0.11971,-10.2232,0.00106422,-0.0159634,0.00532112,-29.3848,24.6281,47.925,-0.0536692,
Mon Feb  5 11:25:14 2018,26235643,742.747,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1196,0,16,58,0.0143652,0.167594,-10.3382,0.00319267,-0.0180918,0.00744957,-29.3848,24.6281,47.925,-0.0796038,
Mon Feb  5 11:25:14 2018,26245644,742.747,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4858,12,1188,0,16,60,0.0957681,0.177171,-10.3142,0.00212845,-0.0138349,0.00532112,-29.3848,24.6281,47.925,-0.531901,
Mon Feb  5 11:25:14 2018,26255645,742.747,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4858,12,1188,0,16,60,-0.0047884,0.143652,-10.2424,0.00638535,-0.0148991,0.0106422,-29.3848,24.6281,47.925,0.0267836,
Mon Feb  5 11:25:14 2018,26265646,742.747,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1202,0,62,22,0.100556,0.186748,-10.2041,-0.00212845,-0.0148991,0.00957802,-29.3848,24.6281,47.925,-0.56451,
Mon Feb  5 11:25:14 2018,26275647,742.747,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1202,0,62,22,0.023942,0.253785,-10.2711,0.00212845,-0.0138349,0.00744957,-29.3848,24.6281,47.925,-0.133516,
Mon Feb  5 11:25:14 2018,26285648,742.747,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1200,0,62,62,0.0287304,0.21069,-10.4483,0.00212845,-0.0117065,0.00957802,-29.3848,24.6281,47.925,-0.157518,
Mon Feb  5 11:25:14 2018,26295649,744.763,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1200,0,62,62,0.0430956,0.205901,-10.3046,0.00319267,-0.0180918,0.00851379,-29.3848,24.6281,47.925,-0.239571,
Mon Feb  5 11:25:14 2018,26305650,744.763,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,8,1196,0,62,24,0.071826,0.181959,-10.2137,0,-0.0106422,0.00957802,-29.3848,24.6281,47.925,-0.402853,
Mon Feb  5 11:25:14 2018,26315651,744.763,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,8,1196,0,62,24,0.0287304,0.225055,-10.2855,0.00106422,-0.0180918,0.00638535,-30.4219,22.5469,47.2594,-0.160005,
Mon Feb  5 11:25:14 2018,26325652,744.763,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1210,0,62,60,0.0670376,0.162806,-10.319,0,-0.0127707,0.00851379,-30.4219,22.5469,47.2594,-0.372172,
Mon Feb  5 11:25:14 2018,26335653,744.616,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1210,0,62,60,0.0526724,0.244209,-10.2855,-0.00212845,-0.0148991,0.0106422,-30.4219,22.5469,47.2594,-0.293329,
Mon Feb  5 11:25:14 2018,26345654,744.616,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1208,0,60,24,0.0574608,0.186748,-10.3334,0.00744957,-0.0138349,0.00638535,-30.4219,22.5469,47.2594,-0.31855,
Mon Feb  5 11:25:14 2018,26355655,744.616,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1208,0,60,24,0.0143652,0.110133,-10.2328,0.00212845,-0.0180918,0.00744957,-30.4219,22.5469,47.2594,-0.0804292,
Mon Feb  5 11:25:14 2018,26365656,744.616,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1210,0,62,24,0.0670376,0.110133,-10.2328,-0.00106422,-0.0180918,0.00851379,-30.4219,22.5469,47.2594,-0.375331,
Mon Feb  5 11:25:14 2018,26375657,744.616,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1210,0,62,24,0.100556,0.153229,-10.2232,0,-0.0127707,0.00319267,-30.4219,22.5469,47.2594,-0.563484,
Mon Feb  5 11:25:14 2018,26385658,744.616,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1208,0,16,60,0.0622492,0.220267,-10.2711,0.0042569,-0.0148991,0.00851379,-30.4219,22.5469,47.2594,-0.347163,
Mon Feb  5 11:25:14 2018,26395659,744.755,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1208,0,16,60,0.0909797,0.191536,-10.252,-0.00319267,-0.0148991,0.00851379,-30.4219,22.5469,47.2594,-0.508361,
Mon Feb  5 11:25:14 2018,26405660,744.755,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1210,0,62,24,0.0383072,0.253785,-10.2615,0.00319267,-0.0148991,0.00851379,-30.4219,22.5469,47.2594,-0.213824,
Mon Feb  5 11:25:14 2018,26415661,744.755,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1210,0,62,24,-0.0047884,0.23942,-10.2759,0.00106422,-0.019156,0.00638535,-30.4219,22.5469,47.2594,0.0266916,
Mon Feb  5 11:25:14 2018,26425662,744.755,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1202,0,60,24,0.0622492,0.129287,-10.4004,-0.00106422,-0.0148991,0.00744957,-30.4219,22.5469,47.2594,-0.3429,
Mon Feb  5 11:25:14 2018,26435663,742.852,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1202,0,60,24,0.105345,0.181959,-10.3238,0.00212845,-0.0138349,0.00851379,-30.4219,22.5469,47.2594,-0.58454,
Mon Feb  5 11:25:14 2018,26445664,742.852,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,16,1210,0,16,62,0.00957681,0.23942,-10.1658,0.00744957,-0.0127707,0.00532112,-30.4219,22.5469,47.2594,-0.0539613,
Mon Feb  5 11:25:14 2018,26455665,742.852,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,16,1210,0,16,62,0.124498,0.177171,-10.2137,0.00532112,-0.0159634,0.00744957,-30.4219,22.5469,47.2594,-0.698262,
Mon Feb  5 11:25:14 2018,26465666,742.852,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1202,0,16,60,0.071826,0.153229,-10.343,0.00319267,-0.0170276,0.0042569,-30.4219,22.5469,47.2594,-0.397837,
Mon Feb  5 11:25:14 2018,26475667,742.852,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1202,0,16,60,0.071826,0.124498,-10.2711,0.00319267,-0.0159634,0.00851379,-30.4219,22.5469,47.2594,-0.400634,
Mon Feb  5 11:25:14 2018,26485668,742.852,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1202,0,62,24,0.11971,0.220267,-10.2137,0,-0.0170276,0.0106422,-30.4219,22.5469,47.2594,-0.671353,
Mon Feb  5 11:25:14 2018,26495669,744.867,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1202,0,62,24,0.0670376,0.177171,-10.2999,0.00532112,-0.0159634,0.00532112,-30.4219,22.5469,47.2594,-0.372855,
Mon Feb  5 11:25:14 2018,26505670,744.867,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4896,12,1200,0,16,24,0.0957681,0.301669,-10.2615,0.0042569,-0.0148991,0.0127707,-30.4219,22.5469,47.2594,-0.534479,
Mon Feb  5 11:25:14 2018,26515671,744.867,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4896,12,1200,0,16,24,0.0861913,0.186748,-10.137,0.0042569,-0.0117065,0.00957802,-30.4219,22.5469,47.2594,-0.487069,
Mon Feb  5 11:25:14 2018,26525672,744.867,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1202,0,16,62,0.11971,0.172383,-10.2855,0,-0.0159634,0.00851379,-30.4219,22.5469,47.2594,-0.666727,
Mon Feb  5 11:25:14 2018,26535673,745.91,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1202,0,16,62,0.0622492,0.134075,-10.2951,0.00319267,-0.0138349,0.00851379,-30.4219,22.5469,47.2594,-0.346406,
Mon Feb  5 11:25:14 2018,26545674,745.91,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,64,24,0.071826,0.205901,-10.3669,0.0042569,-0.0159634,0.00532112,-30.4219,22.5469,47.2594,-0.396884,
Mon Feb  5 11:25:14 2018,26555675,745.91,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,64,24,0.0287304,0.301669,-10.137,0.0106422,-0.0159634,0.00957802,-29.5576,22.7203,46.0945,-0.162315,
Mon Feb  5 11:25:14 2018,26565676,745.91,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,16,1202,0,62,62,0.0383072,0.220267,-10.1849,-0.00319267,-0.0159634,0.00532112,-29.5576,22.7203,46.0945,-0.215448,
Mon Feb  5 11:25:14 2018,26575677,745.91,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,16,1202,0,62,62,0.0143652,0.220267,-10.2999,0,-0.0148991,0.00532112,-29.5576,22.7203,46.0945,-0.0798921,
Mon Feb  5 11:25:14 2018,26585678,745.91,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1202,0,16,62,0.071826,0.11971,-10.2424,0.00319267,-0.019156,0.0117065,-29.5576,22.7203,46.0945,-0.40176,
Mon Feb  5 11:25:14 2018,26595679,744.268,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1202,0,16,62,0.0766145,0.177171,-10.2759,0.00319267,-0.0127707,0.00851379,-29.5576,22.7203,46.0945,-0.427111,
Mon Feb  5 11:25:14 2018,26605680,744.268,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1210,0,62,24,0.0670376,0.215478,-10.2568,0.00106422,-0.0170276,0.00532112,-29.5576,22.7203,46.0945,-0.374394,
Mon Feb  5 11:25:14 2018,26615681,744.268,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1210,0,62,24,0.0766145,0.129287,-10.1849,0.0042569,-0.0148991,0.00957802,-29.5576,22.7203,46.0945,-0.430955,
Mon Feb  5 11:25:14 2018,26625682,744.268,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1204,0,16,60,0.0670376,0.158017,-10.3094,-0.00212845,-0.0159634,0.00744957,-29.5576,22.7203,46.0945,-0.37252,
Mon Feb  5 11:25:14 2018,26635683,743.312,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1204,0,16,60,0.0814029,0.138864,-10.252,0,-0.0170276,0.00851379,-29.5576,22.7203,46.0945,-0.45489,
Mon Feb  5 11:25:14 2018,26645684,743.312,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1202,0,64,24,0.0430956,0.162806,-10.0748,0.00212845,-0.0138349,0.00957802,-29.5576,22.7203,46.0945,-0.245053,
Mon Feb  5 11:25:14 2018,26655685,743.312,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1202,0,64,24,0.0574608,0.23942,-10.3046,0.00212845,-0.0148991,0.0106422,-29.5576,22.7203,46.0945,-0.319404,
Mon Feb  5 11:25:14 2018,26665686,743.312,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1210,0,16,60,0.0861913,0.201113,-10.2185,0.00319267,-0.0180918,0.00851379,-29.5576,22.7203,46.0945,-0.483177,
Mon Feb  5 11:25:14 2018,26675687,743.312,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1210,0,16,60,0,0.344765,-10.2328,0.00319267,-0.0138349,0.00532112,-29.5576,22.7203,46.0945,-0,
Mon Feb  5 11:25:14 2018,26685688,743.312,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,62,24,0.0047884,0.306458,-10.3813,0.00319267,-0.0180918,0.00957802,-29.5576,22.7203,46.0945,-0.0264164,
Mon Feb  5 11:25:14 2018,26695689,743.886,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,62,24,0.0814029,0.129287,-10.2615,0.00212845,-0.0159634,0.00851379,-29.5576,22.7203,46.0945,-0.454471,
Mon Feb  5 11:25:14 2018,26705690,743.886,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1206,0,16,60,0.0814029,0.153229,-10.1945,0.00319267,-0.0159634,0.00638535,-29.5576,22.7203,46.0945,-0.457444,
Mon Feb  5 11:25:14 2018,26715691,743.886,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1206,0,16,60,0.0526724,0.0909797,-10.386,0,-0.0148991,0.00744957,-29.5576,22.7203,46.0945,-0.29056,
Mon Feb  5 11:25:14 2018,26725692,743.886,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1208,0,16,58,0.0335188,0.129287,-10.0987,0.00319267,-0.0159634,0.0106422,-29.5576,22.7203,46.0945,-0.190155,
Mon Feb  5 11:25:14 2018,26735693,744.077,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1208,0,16,58,0.0335188,0.0574608,-10.3334,-0.00212845,-0.0159634,0.0106422,-29.5576,22.7203,46.0945,-0.185849,
Mon Feb  5 11:25:14 2018,26745694,744.077,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,16,60,0.0861913,0.181959,-10.2855,0.00212845,-0.0106422,0.0117065,-29.5576,22.7203,46.0945,-0.480046,
Mon Feb  5 11:25:14 2018,26755695,744.077,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,16,60,0.0383072,0.244209,-10.252,0.0042569,-0.0138349,0.00851379,-29.5576,22.7203,46.0945,-0.214028,
Mon Feb  5 11:25:14 2018,26765696,744.077,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,16,24,0.0861913,0.172383,-10.2855,0.00212845,-0.019156,0.00851379,-29.5576,22.7203,46.0945,-0.480054,
Mon Feb  5 11:25:14 2018,26775697,744.077,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,16,24,0.0622492,0.225055,-10.3334,0,-0.0138349,0.0042569,-29.5576,22.7203,46.0945,-0.345069,
Mon Feb  5 11:25:14 2018,26785698,744.077,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1202,0,64,60,0.0909797,0.158017,-10.3382,0.00319267,-0.0202203,0.00532112,-29.5576,22.7203,46.0945,-0.504152,
Mon Feb  5 11:25:14 2018,26795699,744.19,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1202,0,64,60,0.105345,0.153229,-10.2185,0.00532112,-0.0170276,0.00957802,-29.5576,22.7203,46.0945,-0.590591,
Mon Feb  5 11:25:14 2018,26805700,744.19,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,16,1210,0,16,58,0.0909797,0.0574608,-10.3908,0.00212845,-0.0159634,0.00851379,-29.5576,22.7203,46.0945,-0.501648,
Mon Feb  5 11:25:14 2018,26815701,744.19,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,16,1210,0,16,58,0.148441,0.071826,-10.2089,0.00106422,-0.0159634,0.00851379,-29.5576,22.7203,46.0945,-0.833021,
Mon Feb  5 11:25:14 2018,26825702,744.19,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1204,0,66,60,-0.0335188,0.306458,-10.2232,-0.00212845,-0.0148991,0.0106422,-29.5576,22.7203,46.0945,0.18777,
Mon Feb  5 11:25:14 2018,26835703,742.773,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1204,0,66,60,-0.0143652,0.316035,-10.1993,0.00212845,-0.0138349,0.00532112,-29.5576,22.7203,46.0945,0.0806595,
Mon Feb  5 11:25:14 2018,26845704,742.773,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,14,1214,0,16,58,-0.0047884,0.244209,-10.2041,0.0042569,-0.0159634,0.0042569,-29.5576,22.7203,46.0945,0.0268791,
Mon Feb  5 11:25:14 2018,26855705,742.773,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,14,1214,0,16,58,0.0143652,0.172383,-10.3094,0.00106422,-0.0127707,0.00957802,-29.5576,22.7203,46.0945,-0.079825,
Mon Feb  5 11:25:14 2018,26865706,742.773,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1204,0,66,58,0.134075,0.105345,-10.1993,0.00212845,-0.019156,0.0117065,-29.5576,22.7203,46.0945,-0.7531,
Mon Feb  5 11:25:14 2018,26875707,742.773,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1204,0,66,58,0.0766145,0.186748,-10.343,-0.00212845,-0.0127707,0.0106422,-29.5576,22.7203,46.0945,-0.424336,
Mon Feb  5 11:25:14 2018,26885708,742.773,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1202,0,64,24,0.0766145,0.129287,-10.3238,0.00744957,-0.0159634,0.00638535,-29.5576,22.7203,46.0945,-0.425159,
Mon Feb  5 11:25:14 2018,26895709,743.694,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1202,0,64,24,0.186748,0.201113,-10.4387,0.00532112,-0.0127707,0.00957802,-29.5576,22.7203,46.0945,-1.02472,
Mon Feb  5 11:25:14 2018,26905710,743.694,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1210,0,16,58,0.0670376,0.0574608,-9.89284,0.00638535,-0.019156,0.00957802,-29.5576,22.7203,46.0945,-0.388245,
Mon Feb  5 11:25:14 2018,26915711,743.694,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1210,0,16,58,0.0909797,0.167594,-10.8266,-0.00319267,-0.00532112,0.00957802,-29.5576,22.7203,46.0945,-0.481408,
Mon Feb  5 11:25:14 2018,26925712,743.694,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1202,0,64,58,0.181959,0.186748,-9.72046,0.00106422,-0.0489543,0.00744957,-29.5576,22.7203,46.0945,-1.07221,
Mon Feb  5 11:25:14 2018,26935713,744.129,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1202,0,64,58,-0.110133,0.277727,-10.7404,0.0127707,0.00638535,0.00532112,-28.3477,23.9344,44.2641,0.587301,
Mon Feb  5 11:25:14 2018,26945714,744.129,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,66,24,0.42138,0.263362,-10.1083,0.00212845,-0.0372479,0.0117065,-28.3477,23.9344,44.2641,-2.38626,
Mon Feb  5 11:25:14 2018,26955715,744.129,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,66,24,-0.416591,0.244209,-9.8689,-0.00319267,-0.00532112,0.0127707,-28.3477,23.9344,44.2641,2.41643,
Mon Feb  5 11:25:14 2018,26965716,744.129,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1204,0,16,60,0.287304,0.138864,-10.7548,0.00106422,-0.0127707,0.00532112,-28.3477,23.9344,44.2641,-1.53012,
Mon Feb  5 11:25:14 2018,26975717,744.129,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1204,0,16,60,-0.244209,0.23942,-10.1179,0.00319267,-0.0212845,0.00851379,-28.3477,23.9344,44.2641,1.38225,
Mon Feb  5 11:25:14 2018,26985718,744.129,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1210,0,16,24,0.158017,0.148441,-10.3238,0.00319267,0,0.0042569,-28.3477,23.9344,44.2641,-0.876817,
