today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt
Thu Sep 19 07:02:46 2019,14800532,951.076,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,20,8,18,64,-7.29274,-1.12527,-4.00311,-0.170276,2.42217,1.27281,32.1234,45.2637,18.4465,-61.2369,302.687,-67.9373,-0.123197,-68.0605,
Thu Sep 19 07:02:46 2019,14810533,951.076,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,0,14,18,16,62,-7.58962,-1.29766,-4.28562,-0.168147,2.49028,1.30687,32.1234,45.2637,18.4465,-60.548,302.954,-68.4352,-0.0967807,-68.532,
Thu Sep 19 07:02:46 2019,14820534,950.659,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,0,14,18,16,62,-7.39808,-1.16837,-5.07571,-0.179854,2.56691,1.34518,32.1234,45.2637,18.4465,-55.5466,303.219,-68.857,-0.0745938,-68.9316,
Thu Sep 19 07:02:46 2019,14830535,950.659,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4956,0,24,8,62,26,-7.3502,-1.15401,-5.65032,-0.174533,2.65098,1.35582,32.1234,45.2637,18.4465,-52.4495,303.481,-69.1945,-0.056025,-69.2505,
Thu Sep 19 07:02:46 2019,14840536,950.659,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,20,8,62,64,-7.23528,-1.29766,-6.4021,-0.194753,2.74251,1.36966,32.1234,45.2637,18.4465,-48.4962,303.742,-69.4393,-0.0408674,-69.4802,
Thu Sep 19 07:02:46 2019,14850537,950.659,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,20,8,62,64,-7.00543,-0.890643,-6.91924,-0.224551,2.83829,1.42819,32.1234,45.2637,18.4465,-45.3547,304.001,-69.585,-0.0280338,-69.613,
Thu Sep 19 07:02:46 2019,14860538,950.659,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,24,8,62,24,-6.90009,-0.378284,-7.19218,-0.243707,2.92449,1.46863,32.1234,45.2637,18.4465,-43.8126,304.262,-69.6283,-0.0135606,-69.6419,
Thu Sep 19 07:02:46 2019,14870539,950.659,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,24,8,62,24,-6.65109,0.201113,-7.62314,-0.259671,3.0341,1.48672,32.1234,45.2637,18.4465,-41.1043,304.517,-69.5694,-0.00667482,-69.5761,
Thu Sep 19 07:02:46 2019,14880540,950.494,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,24,8,62,24,-6.64152,0.497994,-7.17782,-0.268185,3.15436,1.53142,32.1234,45.2637,18.4465,-42.7776,304.769,-69.4122,-0.00324819,-69.4155,
Thu Sep 19 07:02:46 2019,14890541,950.494,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,0,24,8,62,24,-7.19697,1.10133,-7.93917,-0.312882,3.26078,1.54419,32.1234,45.2637,18.4465,-42.1928,305.025,-69.1657,0.00365316,-69.1621,
Thu Sep 19 07:02:46 2019,14900542,950.494,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,0,24,8,62,24,-7.65666,1.4461,-8.1738,-0.317139,3.40658,1.56335,32.1234,45.2637,18.4465,-43.129,305.27,-68.8398,-0.000787972,-68.8406,
Thu Sep 19 07:02:46 2019,14910543,950.494,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,0,24,10,18,66,-7.17782,1.67115,-7.85298,-0.310753,3.60772,1.54632,32.1234,45.2637,18.4465,-42.4281,305.499,-68.4429,-0.0200465,-68.463,
Thu Sep 19 07:02:46 2019,14920544,949.025,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,0,24,10,18,66,-6.52659,2.09732,-8.44674,-0.345873,3.69712,1.54951,32.1234,45.2637,18.4465,-37.6924,305.76,-67.9778,-0.00695298,-67.9847,
Thu Sep 19 07:02:46 2019,14930545,949.025,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,14,20,18,62,-6.3159,2.68151,-8.70053,-0.365029,3.75033,1.53142,32.1234,45.2637,18.4465,-35.9767,306.031,-67.4407,0.0149722,-67.4258,
Thu Sep 19 07:02:46 2019,14940546,949.025,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,14,20,18,62,-6.17225,2.4373,-9.24162,-0.359708,3.80779,1.45692,32.1234,45.2637,18.4465,-33.738,306.301,-66.83,0.033818,-66.7962,
Thu Sep 19 07:02:46 2019,14950547,949.025,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,8,60,24,-5.81791,2.4756,-10.3717,-0.393763,3.85781,1.39201,32.1234,45.2637,18.4465,-29.2899,306.573,-66.1442,0.0529487,-66.0913,
Thu Sep 19 07:02:46 2019,14960548,949.025,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,8,60,24,-5.26724,2.87783,-11.1809,-0.409726,3.86526,1.31006,32.1234,45.2637,18.4465,-25.2248,306.858,-65.3779,0.081942,-65.296,
Thu Sep 19 07:02:46 2019,14970549,949.025,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,22,8,62,26,-4.94642,2.79643,-11.3006,-0.428882,3.8493,1.2494,32.1234,45.2637,18.4465,-23.6396,307.149,-64.5275,0.11454,-64.413,
Thu Sep 19 07:02:46 2019,14980550,949.781,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,22,8,62,26,-5.2433,3.11725,-10.4483,-0.476772,3.83972,1.20151,32.1234,45.2637,18.4465,-26.649,307.438,-63.5994,0.142227,-63.4571,
Thu Sep 19 07:02:46 2019,14990551,949.781,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,0,22,8,60,26,-5.56891,3.62003,-12.1578,-0.578938,3.82908,1.0323,32.1234,45.2637,18.4465,-24.6104,307.727,-62.6058,0.167298,-62.4385,
Thu Sep 19 07:02:46 2019,15000552,949.781,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,0,22,8,60,26,-3.59609,3.57215,-11.8178,-0.450167,3.85249,0.942903,32.1234,45.2637,18.4465,-16.9248,308.007,-61.548,0.180269,-61.3677,
Thu Sep 19 07:02:46 2019,15010553,949.781,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,0,24,8,60,26,-3.73017,2.78206,-11.2049,-0.494864,3.82376,0.93226,32.1234,45.2637,18.4465,-18.4129,308.302,-60.4202,0.20577,-60.2145,
Thu Sep 19 07:02:46 2019,15020554,949.816,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,0,24,8,60,26,-3.47159,3.43807,-12.7802,-0.595966,3.71308,0.80881,32.1234,45.2637,18.4465,-15.197,308.62,-59.2253,0.250757,-58.9745,
Thu Sep 19 07:02:46 2019,15030555,949.816,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,24,10,60,24,-2.09253,3.59609,-12.4211,-0.54169,3.75033,0.756663,32.1234,45.2637,18.4465,-9.56259,308.896,-57.9634,0.250477,-57.713,
Thu Sep 19 07:02:46 2019,15040556,949.816,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,24,10,60,24,-0.737414,2.82995,-12.1099,-0.500185,3.63645,0.76092,32.1234,45.2637,18.4465,-3.48465,309.215,-56.6257,0.290628,-56.335,
Thu Sep 19 07:02:46 2019,15050557,949.816,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,22,10,60,26,-0.555455,3.43807,-12.4546,-0.550204,3.50662,0.747085,32.1234,45.2637,18.4465,-2.5536,309.539,-55.2059,0.330693,-54.8752,
Thu Sep 19 07:02:46 2019,15060558,949.816,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,22,10,62,68,-0.378284,2.87783,-12.5839,-0.558718,3.42574,0.714095,32.1234,45.2637,18.4465,-1.72184,309.848,-53.708,0.352678,-53.3553,
Thu Sep 19 07:02:46 2019,15070559,949.816,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,22,10,62,68,-0.287304,3.26569,-12.6031,-0.526791,3.33741,0.731122,32.1234,45.2637,18.4465,-1.30591,310.16,-52.1416,0.373508,-51.7681,
Thu Sep 19 07:02:46 2019,15080560,949.851,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,22,10,62,68,-0.11971,3.47159,-12.8521,-0.517213,3.25653,0.716223,-22.3781,40.9184,16.7063,-0.533664,310.47,-50.5161,0.389113,-50.127,
Thu Sep 19 07:02:46 2019,15090561,949.851,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,24,10,60,24,0.148441,3.33752,-13.0149,-0.471451,3.18735,0.696003,-22.3781,40.9184,16.7063,0.653456,310.776,-48.8397,0.398719,-48.4409,
Thu Sep 19 07:02:46 2019,15100562,949.851,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,24,10,60,24,0.727837,3.32794,-13.0963,-0.424625,3.13627,0.658755,-22.3781,40.9184,16.7063,3.18099,311.077,-47.1176,0.401059,-46.7165,
Thu Sep 19 07:02:46 2019,15110563,949.851,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,12,20,18,66,1.1971,3.97437,-13.4123,-0.403341,3.07986,0.661947,-22.3781,40.9184,16.7063,5.10036,311.38,-45.3526,0.403121,-44.9494,
Thu Sep 19 07:02:46 2019,15120564,949.842,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,12,20,18,66,1.33596,3.89776,-13.2256,-0.313946,3.0341,0.666204,-22.3781,40.9184,16.7063,5.7681,311.679,-43.5482,0.400587,-43.1477,
Thu Sep 19 07:02:46 2019,15130565,949.842,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,22,8,62,24,2.17872,3.78763,-12.8904,-0.243707,2.98621,0.668333,-22.3781,40.9184,16.7063,9.59343,311.98,-41.7081,0.397305,-41.3108,
Thu Sep 19 07:02:46 2019,15140566,949.842,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,22,8,62,24,3.06937,3.92649,-12.5456,-0.155377,2.90852,0.666204,-22.3781,40.9184,16.7063,13.7477,312.288,-39.8304,0.401011,-39.4294,
Thu Sep 19 07:02:46 2019,15150567,949.842,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,24,10,60,24,3.33752,3.83551,-12.3014,-0.0415047,2.80104,0.691746,-22.3781,40.9184,16.7063,15.1796,312.606,-37.9125,0.411006,-37.5015,
Thu Sep 19 07:02:46 2019,15160568,949.842,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,24,10,60,24,3.40455,3.74932,-11.9758,0.0734315,2.67546,0.683232,-22.3781,40.9184,16.7063,15.8697,312.928,-35.9579,0.423605,-35.5343,
Thu Sep 19 07:02:46 2019,15170569,949.842,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,24,8,62,66,3.81636,3.86424,-11.7938,0.179854,2.52434,0.658755,-22.3781,40.9184,16.7063,17.931,313.258,-33.9725,0.440493,-33.532,
Thu Sep 19 07:02:46 2019,15180570,949.937,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,24,8,62,66,4.10366,4.19943,-11.7603,0.31501,2.36151,0.643856,-22.3781,40.9184,16.7063,19.236,313.591,-31.9606,0.457517,-31.5031,
Thu Sep 19 07:02:46 2019,15190571,949.937,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,24,10,60,24,4.03662,4.14197,-12.0141,0.477837,2.20082,0.615122,-22.3781,40.9184,16.7063,18.5719,313.923,-29.9282,0.470788,-29.4574,
Thu Sep 19 07:02:46 2019,15200572,949.937,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,24,10,60,24,4.47237,3.57694,-12.3349,0.622571,2.04118,0.592773,-22.3781,40.9184,16.7063,19.9295,314.256,-27.8836,0.480848,-27.4028,
Thu Sep 19 07:02:46 2019,15210573,949.937,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,10,60,66,4.80756,3.34231,-11.9662,0.765177,1.90496,0.545947,-22.3781,40.9184,16.7063,21.8883,314.581,-25.8317,0.48183,-25.3498,
Thu Sep 19 07:02:46 2019,15220574,949.494,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,10,60,66,4.7884,3.44286,-11.8705,0.907783,1.75065,0.505507,-22.3781,40.9184,16.7063,21.9686,314.912,-23.7757,0.485853,-23.2899,
Thu Sep 19 07:02:46 2019,15230575,949.494,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,22,8,62,26,4.67348,3.48117,-11.7412,1.06635,1.57399,0.448038,-22.3781,40.9184,16.7063,21.7047,315.249,-21.7222,0.493834,-21.2283,
Thu Sep 19 07:02:46 2019,15240576,949.494,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,22,8,62,24,5.1188,2.98796,-11.7986,1.21428,1.40371,0.401213,-22.3781,40.9184,16.7063,23.4535,315.584,-19.6773,0.497533,-19.1797,
Thu Sep 19 07:02:46 2019,15250577,949.494,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,22,8,62,24,5.37738,2.76291,-11.5831,1.34837,1.2345,0.343744,-22.3781,40.9184,16.7063,24.9027,315.919,-17.6436,0.498734,-17.1449,
Thu Sep 19 07:02:46 2019,15260578,949.494,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,0,10,20,18,64,5.81312,2.63362,-11.4634,1.4814,1.05252,0.30224,-22.3781,40.9184,16.7063,26.8896,316.258,-15.6217,0.50146,-15.1202,
Thu Sep 19 07:02:46 2019,15270579,949.494,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,0,10,20,18,64,5.93283,2.48039,-11.0756,1.59953,0.870535,0.275634,-22.3781,40.9184,16.7063,28.1766,316.596,-13.6118,0.502062,-13.1097,
Thu Sep 19 07:02:46 2019,15280580,949.894,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,0,10,20,18,64,5.81312,2.14042,-11.3294,1.71127,0.676847,0.232001,-22.3781,40.9184,16.7063,27.1625,316.938,-11.6171,0.503951,-11.1131,
Thu Sep 19 07:02:46 2019,15290581,949.894,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,22,8,62,24,5.49709,2.14042,-10.9894,1.82302,0.503378,0.195817,-22.3781,40.9184,16.7063,26.5751,317.275,-9.64508,0.498194,-9.14688,
Thu Sep 19 07:02:46 2019,15300582,949.894,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,22,8,62,24,5.36301,1.88184,-10.8409,1.92625,0.32991,0.141542,-22.3781,40.9184,16.7063,26.3216,317.611,-7.70363,0.491075,-7.21256,
Thu Sep 19 07:02:46 2019,15310583,949.894,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,0,24,8,60,24,5.3678,1.652,-10.9367,1.99542,0.197946,0.106422,-22.3781,40.9184,16.7063,26.1421,317.935,-5.79866,0.471294,-5.32737,
Thu Sep 19 07:02:46 2019,15320584,950.32,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,0,24,8,60,24,5.3678,1.52271,-10.6686,2.07737,0.0510828,0.0627892,-22.3781,40.9184,16.7063,26.7089,318.264,-3.9343,0.455535,-3.47877,
Thu Sep 19 07:02:46 2019,15330585,950.32,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,24,10,60,66,5.33907,1.02951,-10.5345,2.14016,-0.071303,0.0478901,-35.7328,48.8848,0,26.8767,318.585,-2.11308,0.432651,-1.68043,
Thu Sep 19 07:02:46 2019,15340586,950.32,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,24,10,60,66,5.43963,0.933739,-10.6638,2.1774,-0.209652,0.0106422,-35.7328,48.8848,0,27.0263,318.911,-0.337209,0.414473,0.077264,
Thu Sep 19 07:02:46 2019,15350587,950.32,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,20,8,62,24,5.25767,1.01035,-10.3765,2.21678,-0.348001,-0.0457616,-35.7328,48.8848,0,26.871,319.237,1.39075,0.396275,1.78703,
Thu Sep 19 07:02:46 2019,15360588,950.32,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,20,8,62,24,4.65912,0.440533,-9.69173,2.24445,-0.457616,-0.032991,-35.7328,48.8848,0,25.6751,319.555,3.06707,0.370223,3.4373,
Thu Sep 19 07:02:46 2019,15370589,950.32,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,8,16,66,4.57771,0.047884,-9.38527,2.23806,-0.552332,-0.0553397,-35.7328,48.8848,0,26.0011,319.869,4.68772,0.34093,5.02865,
Thu Sep 19 07:02:46 2019,15380590,949.468,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,8,16,66,4.54419,0.0814029,-8.94474,2.21997,-0.649177,-0.0840737,-35.7328,48.8848,0,26.932,320.183,6.25166,0.313418,6.56508,
Thu Sep 19 07:02:46 2019,15390591,949.468,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,20,8,62,24,4.39097,-0.21069,-8.72926,2.24232,-0.676847,-0.0500185,-35.7328,48.8848,0,26.7032,320.477,7.75968,0.26811,8.02779,
Thu Sep 19 07:02:46 2019,15400592,949.468,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,20,8,62,24,4.38139,-0.641646,-8.43717,2.21891,-0.708773,-0.0415047,-35.7328,48.8848,0,27.4427,320.773,9.21196,0.2268,9.43876,
Thu Sep 19 07:02:46 2019,15410593,949.468,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,10,20,18,66,4.38139,-0.938527,-8.22648,2.17847,-0.723673,-0.0255414,-35.7328,48.8848,0,28.0396,321.064,10.6095,0.183475,10.793,
Thu Sep 19 07:02:46 2019,15420594,949.625,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,10,20,18,66,4.0462,-1.25935,-8.00621,2.15293,-0.741764,-0.0223487,-35.7328,48.8848,0,26.8113,321.355,11.9524,0.144025,12.0964,
Thu Sep 19 07:02:46 2019,15430595,949.625,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,10,20,16,62,4.03184,-1.61848,-7.79073,2.09652,-0.735379,-0.00851379,-35.7328,48.8848,0,27.3624,321.64,13.2389,0.100669,13.3395,
Thu Sep 19 07:02:46 2019,15440596,949.625,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,20,8,62,26,4.0462,-2.00155,-7.72369,2.02309,-0.709838,0.0127707,-35.7328,48.8848,0,27.6487,321.919,14.4691,0.0553691,14.5245,
Thu Sep 19 07:02:46 2019,15450597,949.625,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,20,8,62,26,4.31914,-1.96325,-7.84819,1.92199,-0.687489,0.0404405,-35.7328,48.8848,0,28.8256,322.199,15.6454,0.0146253,15.66,
Thu Sep 19 07:02:46 2019,15460598,949.625,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,10,18,20,62,4.06057,-2.02549,-8.14029,1.83792,-0.666204,0.071303,-35.7328,48.8848,0,26.5111,322.48,16.7682,-0.0224365,16.7458,
Thu Sep 19 07:02:46 2019,15470599,949.625,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,10,18,20,62,3.89297,-2.28407,-7.8051,1.7581,-0.607672,0.0904591,-35.7328,48.8848,0,26.5088,322.749,17.8345,-0.0664874,17.768,
Thu Sep 19 07:02:46 2019,15480600,950.302,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,10,18,20,62,4.18985,-2.52349,-7.8865,1.66019,-0.54914,0.0936517,-35.7328,48.8848,0,27.9803,323.019,18.8444,-0.106544,18.7378,
Thu Sep 19 07:02:46 2019,15490601,950.302,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,0,22,10,62,26,4.16591,-2.99275,-7.33105,1.55377,-0.505507,0.126643,-35.7328,48.8848,0,29.6077,323.293,19.803,-0.138704,19.6643,
Thu Sep 19 07:02:46 2019,15500602,950.302,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,0,22,10,62,26,3.98395,-3.16035,-7.11557,1.45267,-0.469323,0.148991,-35.7328,48.8848,0,29.2442,323.569,20.7154,-0.165564,20.5498,
Thu Sep 19 07:02:46 2019,15510603,950.302,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,12,20,18,62,3.9648,-3.06458,-7.07726,1.33773,-0.435268,0.122386,-35.7328,48.8848,0,29.2583,323.846,21.5827,-0.188936,21.3938,
Thu Sep 19 07:02:46 2019,15520604,951.988,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,12,20,18,62,4.28562,-3.15077,-6.95276,1.23556,-0.422497,0.118129,-35.7328,48.8848,0,31.6493,324.129,22.4075,-0.203779,22.2038,
Thu Sep 19 07:02:46 2019,15530605,951.988,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,10,20,18,62,4.39575,-3.44286,-6.91445,1.12808,-0.421433,0.111744,-35.7328,48.8848,0,32.4455,324.415,23.1957,-0.213418,22.9823,
Thu Sep 19 07:02:46 2019,15540606,951.988,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,0,10,20,18,62,4.27126,-3.0981,-6.57448,0.991857,-0.42569,0.0776884,-35.7328,48.8848,0,33.0107,324.703,23.9515,-0.219937,23.7316,
Thu Sep 19 07:02:46 2019,15550607,951.988,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,10,20,18,60,4.38618,-2.70066,-6.59363,0.877985,-0.451231,0.0468259,-35.7328,48.8848,0,33.6324,324.996,24.6774,-0.219243,24.4582,
Thu Sep 19 07:02:46 2019,15560608,951.988,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,10,20,18,60,3.87382,-2.78206,-6.59842,0.792847,-0.470387,0.0383121,-35.7328,48.8848,0,30.4165,325.288,25.3718,-0.21955,25.1522,
Thu Sep 19 07:02:46 2019,15570609,951.988,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,10,62,26,3.76847,-3.12204,-6.62236,0.687489,-0.462938,-0.0202203,-35.7328,48.8848,0,29.6422,325.573,26.0285,-0.226296,25.8022,
Thu Sep 19 07:02:46 2019,15580610,950.354,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,10,62,26,3.9648,-2.88262,-6.24887,0.592773,-0.456552,-0.0659819,-35.7328,48.8848,0,32.3945,325.857,26.6464,-0.231309,26.4151,
Thu Sep 19 07:02:46 2019,15590611,950.354,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,0,22,8,62,24,3.87861,-3.13162,-5.99987,0.527855,-0.449103,-0.0744957,-35.7328,48.8848,0,32.8806,326.142,27.2313,-0.235297,26.996,
Thu Sep 19 07:02:46 2019,15600612,950.354,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,0,22,8,62,24,3.80678,-3.39977,-5.6168,0.47358,-0.44591,-0.0904591,-35.7328,48.8848,0,34.1275,326.427,27.7885,-0.23693,27.5516,
Thu Sep 19 07:02:46 2019,15610613,950.354,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,22,8,62,24,3.87861,-3.96001,-5.42047,0.42569,-0.435268,-0.110679,-35.7328,48.8848,0,35.5856,326.711,28.3226,-0.239543,28.083,
Thu Sep 19 07:02:46 2019,15620614,951.971,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,22,8,62,24,3.95043,-3.77326,-5.14275,0.389506,-0.446974,-0.106422,-35.7328,48.8848,0,37.5299,327.001,28.8391,-0.234926,28.6042,
Thu Sep 19 07:02:46 2019,15630615,951.971,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,8,62,66,3.56736,-3.7589,-4.89854,0.359708,-0.469323,-0.101101,-35.7328,48.8848,0,36.064,327.293,29.3413,-0.226886,29.1144,
Thu Sep 19 07:02:46 2019,15640616,951.971,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,8,62,66,3.56736,-3.72059,-4.57771,0.341616,-0.490607,-0.117065,-35.7328,48.8848,0,37.9289,327.586,29.8294,-0.218946,29.6104,
Thu Sep 19 07:02:46 2019,15650617,951.971,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,24,10,62,24,3.77326,-3.68228,-4.41012,0.320332,-0.51402,-0.134092,-35.7328,48.8848,0,40.5501,327.879,30.3073,-0.210275,30.097,
