today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],time,angDes,angAct,rateDes,rateDes_f,Kp1D,Kp2D,Kp1,Kp2,mRac
Sun Sep 23 20:21:53 2018,201355845,681.794,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5130,9996,48,18,6,970,0.943315,-21.1456,45.0158,-1.20789,0.0585323,0.249028,10.3992,24.5438,-49.95,201.356,20,5.20026,1.47997,-0.605723,6.99734e-05,-6.66501e-05,-3.04157,0.355956,0.999394,
Sun Sep 23 20:21:53 2018,201365846,681.794,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5084,9996,48,8,60,822,-10.5776,15.5336,-43.6032,0.444846,-0.3778,0.107487,10.3992,24.5438,-49.95,201.366,20,5.24262,1.47574,-0.602359,-0.000731423,8.9361e-05,-3.04158,0.355957,4.1992,
Sun Sep 23 20:21:53 2018,201375847,683.584,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5084,9996,48,8,60,822,1.13485,14.4035,10.7643,3.85994,-0.507635,-0.504442,10.3992,24.5438,-49.95,201.376,20,5.57595,1.4424,-0.59899,-0.000464346,-0.000150563,-3.04158,0.355955,-0.839604,
Sun Sep 23 20:21:53 2018,201385848,683.584,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5182,9996,48,8,106,1080,0.464475,17.3053,9.84496,2.45729,-0.180918,-0.118129,10.3992,24.5438,-49.95,201.386,20,6.81182,1.31882,-0.595616,-0.0171982,-0.000587607,-3.04175,0.355949,-11.2716,
Sun Sep 23 20:21:53 2018,201395849,683.584,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5182,9996,48,8,106,1080,5.21457,-10.161,21.7058,0.926939,-0.0287341,0.4938,10.3992,24.5438,-49.95,201.396,20,7.32171,1.26783,-0.592237,-0.00749359,-0.000386628,-3.04183,0.355945,-7.02339,
Sun Sep 23 20:21:53 2018,201405850,683.584,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5118,9996,48,8,16,926,12.1386,-21.543,9.04529,0.15112,0.317139,0.661947,10.3992,24.5438,-49.95,201.406,20,8.04563,1.19544,-0.588856,-0.00140505,-0.000181204,-3.04184,0.355944,-2.3941,
Sun Sep 23 20:21:53 2018,201415851,683.054,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5118,9996,48,8,16,926,-0.373495,-27.2316,36.6265,2.23913,-0.0212845,-0.0649177,10.3992,24.5438,-49.95,201.416,20,9.13287,1.08671,-0.585472,-0.000111314,-8.00463e-05,-3.04184,0.355943,-0.0728758,
Sun Sep 23 20:21:53 2018,201425852,683.054,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5122,9996,62,18,92,920,-5.32949,3.60567,-8.23605,1.93902,-0.27457,-0.0798168,10.3992,24.5438,-49.95,201.426,20,10.5185,0.948152,-0.582086,-0.00631706,-0.000267494,-3.04191,0.35594,-6.47373,
Sun Sep 23 20:21:53 2018,201435853,683.054,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5122,9996,62,18,92,920,-3.0981,2.03986,-6.2776,2.40408,-0.621507,0.0723673,10.3992,24.5438,-49.95,201.436,20,11.3107,0.868929,-0.578701,-0.0048819,-0.000218772,-3.04196,0.355938,-5.58912,
Sun Sep 23 20:21:53 2018,201445854,683.054,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5114,9996,66,8,80,952,-6.13394,11.789,-13.2399,1.61443,-0.352258,0.296919,10.3992,24.5438,-49.95,201.446,20,12.2655,0.773446,-0.575316,-0.00716272,-0.00023044,-3.04203,0.355936,-7.03799,
Sun Sep 23 20:21:53 2018,201455855,683.054,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5114,9996,66,8,80,952,-4.89854,9.05008,8.47547,1.25898,-0.167083,0.337359,10.3992,24.5438,-49.95,201.456,20,12.9408,0.705916,-0.571933,-0.00352972,-0.000154339,-3.04206,0.355934,-4.65993,
Sun Sep 23 20:21:53 2018,201465856,683.054,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5148,9996,48,18,68,968,-0.220267,-2.41814,9.90242,0.394827,-0.147927,0.337359,10.3992,24.5438,-49.95,201.466,20,13.6143,0.638574,-0.568553,-0.00230082,-0.000116701,-3.04209,0.355933,-3.60263,
Sun Sep 23 20:21:53 2018,201475857,682.48,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5148,9996,48,18,68,968,-1.0343,-5.86101,4.30956,-0.654498,-0.293726,0.187303,10.3992,24.5438,-49.95,201.476,20,13.8945,0.610547,-0.565175,-0.000379035,-5.86126e-05,-3.04209,0.355932,-0.983786,
Sun Sep 23 20:21:53 2018,201485858,682.48,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5118,9996,48,18,66,976,1.43652,-18.6556,20.0443,-0.859893,-0.146863,-0.118129,10.3992,24.5438,-49.95,201.486,20,14.0569,0.594314,-0.561801,-6.06701e-05,5.50912e-06,-3.04209,0.355932,2.20258,
Sun Sep 23 20:21:53 2018,201495859,682.48,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5118,9996,48,18,66,976,-4.45322,-15.0116,19.259,-0.773691,0.241579,-0.266056,10.3992,24.5438,-49.95,201.496,20,13.9686,0.603137,-0.55843,-0.000259226,1.81824e-05,-3.04209,0.355933,2.83055,
Sun Sep 23 20:21:53 2018,201505860,682.48,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5160,9996,48,18,46,1080,-3.06937,-3.15556,9.6199,-1.73362,0.458681,-0.333102,10.3992,24.5438,-49.95,201.506,20,13.6622,0.633779,-0.555062,-0.000169151,1.38562e-05,-3.04209,0.355933,2.57922,
Sun Sep 23 20:21:53 2018,201515861,682.697,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5160,9996,48,18,46,1080,-0.0383072,5.98072,4.31914,-2.15399,0.148991,0.117065,10.3992,24.5438,-49.95,201.516,20,12.9799,0.702009,-0.551698,-0.00204901,8.29721e-05,-3.04212,0.355934,5.52374,
Sun Sep 23 20:21:53 2018,201525862,682.697,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5106,9996,48,20,98,926,-1.98719,13.149,-3.66313,-2.23913,-0.0744957,0.356515,10.3992,24.5438,-49.95,201.526,20,11.8217,0.81783,-0.548336,-0.00345856,0.000131315,-3.04215,0.355935,6.84385,
Sun Sep 23 20:21:53 2018,201535863,682.697,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5106,9996,48,20,98,926,-0.943315,5.09486,8.81545,-1.21641,0.080881,0.1309,10.3992,24.5438,-49.95,201.536,20,10.7069,0.929309,-0.544976,-0.00379342,0.000157439,-3.04219,0.355936,7.14262,
Sun Sep 23 20:21:53 2018,201545864,682.697,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5122,9996,66,18,70,946,3.60088,-11.0756,44.9487,-0.67259,0.155377,-0.0393763,10.3992,24.5438,-49.95,201.546,20,9.89838,1.01016,-0.541616,-0.000820824,6.81649e-05,-3.0422,0.355937,4.06011,
Sun Sep 23 20:21:53 2018,201555865,682.697,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5122,9996,66,18,70,946,5.21936,-17.3197,31.0767,-2.30617,0.273506,0.0170276,10.3992,24.5438,-49.95,201.556,20,9.13401,1.0866,-0.538255,-9.0352e-05,1.45968e-05,-3.0422,0.355937,2.43291,
Sun Sep 23 20:21:53 2018,201565866,682.697,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5122,9996,68,20,64,978,0.861913,-10.2711,5.23372,-2.7308,0.0585323,-0.0787526,10.3992,24.5438,-49.95,201.566,20,8.01938,1.19806,-0.534894,-0.00408488,0.00021221,-3.04224,0.355939,7.44237,
Sun Sep 23 20:21:53 2018,201575867,682.454,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5122,9996,68,20,64,978,-8.30309,10.7164,-13.9965,0.119193,-0.17134,-0.369286,10.3992,24.5438,-49.95,201.576,20,7.14358,1.28564,-0.53153,-0.00600576,0.000282747,-3.0423,0.355942,8.76552,
Sun Sep 23 20:21:53 2018,201585868,682.454,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5128,9996,48,18,56,978,-2.10211,29.3338,-16.5966,1.80705,-0.30224,-0.586388,10.3992,24.5438,-49.95,201.586,20,6.57122,1.34288,-0.528163,-7.71604e-05,-8.6932e-05,-3.0423,0.355941,0.115364,
Sun Sep 23 20:21:53 2018,201595869,682.454,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5128,9996,48,18,56,978,12.2823,2.99275,29.6163,-1.09615,0.216038,-0.195817,10.3992,24.5438,-49.95,201.596,20,6.46245,1.35375,-0.524793,-0.00421377,-0.000315675,-3.04234,0.355938,-5.01582,
Sun Sep 23 20:21:53 2018,201605870,682.454,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5182,9996,72,8,48,1086,-2.94487,9.82102,-5.70778,-2.30298,0.296919,0.234129,10.3992,24.5438,-49.95,201.606,20,6.25177,1.37482,-0.52142,-0.000629992,7.90153e-05,-3.04235,0.355939,3.82422,
Sun Sep 23 20:21:53 2018,201615871,681.837,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5182,9996,72,8,48,1086,-9.05966,6.28717,0.842759,2.68929,-0.291597,-0.495929,10.3992,24.5438,-49.95,201.616,20,5.94225,1.40577,-0.518043,-0.00411068,0.000250922,-3.04239,0.355942,7.50694,
Sun Sep 23 20:21:53 2018,201625872,681.837,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5128,9996,48,8,0,1010,1.79086,26.6187,-1.28808,3.41616,-0.252221,-0.602351,10.3992,24.5438,-49.95,201.626,20,6.78856,1.32114,-0.514661,-0.00861638,-0.000423288,-3.04247,0.355937,-7.71187,
Sun Sep 23 20:21:53 2018,201635873,681.837,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5128,9996,48,8,0,1010,7.17782,-3.66313,59.0123,2.65098,0.229872,-0.00957802,10.3992,24.5438,-49.95,201.636,20,7.65499,1.2345,-0.511277,-0.0134168,-0.000484842,-3.04261,0.355932,-9.95464,
Sun Sep 23 20:21:53 2018,201645874,681.837,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5124,9996,70,8,10,964,4.27126,-9.414,26.59,-0.194753,-0.104294,0.429947,10.3992,24.5438,-49.95,201.646,20,8.44769,1.15523,-0.507891,-0.00837412,-0.000364922,-3.04269,0.355929,-7.65494,
Sun Sep 23 20:21:53 2018,201655875,681.837,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5124,9996,70,8,10,964,-3.53863,-2.43251,7.26401,1.83898,0.0361836,-0.125578,10.3992,24.5438,-49.95,201.656,20,9.09091,1.09091,-0.504503,6.03247e-05,-3.37908e-05,-3.04269,0.355928,0.980858,
Sun Sep 23 20:21:53 2018,201665876,681.837,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5100,9996,62,18,112,904,-12.4546,17.7698,-13.4841,2.78082,-0.436332,-0.19901,10.3992,24.5438,-49.95,201.666,20,10.5499,0.94501,-0.501114,-0.00430338,-0.000221141,-3.04273,0.355926,-5.25917,
Sun Sep 23 20:21:53 2018,201675877,682.55,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5100,9996,62,18,112,904,0.306458,19.9533,15.0883,3.42467,-0.374607,-0,10.3992,24.5438,-49.95,201.676,20,11.8392,0.816082,-0.497726,-0.00911704,-0.000267556,-3.04283,0.355924,-8.17108,
Sun Sep 23 20:21:53 2018,201685878,682.55,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5108,9996,66,20,84,940,1.01993,15.0739,38.2737,3.6737,0.0851379,0.194753,10.3992,24.5438,-49.95,201.686,20,13.3376,0.666235,-0.494341,-0.0134213,-0.000261098,-3.04296,0.355921,-10.184,
Sun Sep 23 20:21:53 2018,201695879,682.55,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5108,9996,66,20,84,940,-1.11091,9.42837,28.0313,2.69249,0.094716,0.553397,10.3992,24.5438,-49.95,201.696,20,14.4705,0.552948,-0.490959,-0.0152997,-0.000230284,-3.04311,0.355919,-10.9827,
Sun Sep 23 20:21:53 2018,201705880,682.55,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5124,9996,66,18,74,960,-1.00078,16.429,-1.02472,0.838609,-0.134092,0.902462,10.3992,24.5438,-49.95,201.706,20,15.3058,0.469424,-0.487581,-0.0085623,-0.00014928,-3.0432,0.355917,-8.0267,
Sun Sep 23 20:21:53 2018,201715881,682.828,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5124,9996,66,18,74,960,-3.72538,0.670376,13.7475,0.150056,-0.163891,0.928004,10.3992,24.5438,-49.95,201.716,20,15.7039,0.429611,-0.484209,-0.00110933,-5.68297e-05,-3.04321,0.355917,-2.39916,
Sun Sep 23 20:21:53 2018,201725882,682.828,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5124,9996,48,8,66,970,-6.69898,-1.43652,9.77792,-0.506571,-0.0659819,0.818388,10.3992,24.5438,-49.95,201.726,20,15.9746,0.402543,-0.480843,-9.46699e-05,-2.53964e-05,-3.04321,0.355916,-0.313379,
Sun Sep 23 20:21:53 2018,201735883,682.828,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5124,9996,48,8,66,970,-7.15387,-10.4914,17.99,-0.63747,0.152184,0.372478,10.3992,24.5438,-49.95,201.736,20,15.9402,0.40598,-0.477483,-1.47349e-05,1.18089e-06,-3.04321,0.355916,1.6861,
Sun Sep 23 20:21:53 2018,201745884,682.828,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5160,9996,70,8,46,1086,-1.05824,-22.2421,17.2718,-1.38243,0.211781,-0.0138349,10.3992,24.5438,-49.95,201.746,20,15.6717,0.432834,-0.474129,-0.000104125,7.06995e-06,-3.04321,0.355916,2.09401,
Sun Sep 23 20:21:53 2018,201755885,682.828,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5160,9996,70,8,46,1086,-0.794875,-9.92157,4.52983,-2.02522,0.117065,-0.0478901,10.3992,24.5438,-49.95,201.756,20,15.1091,0.489092,-0.470781,-0.00126028,4.45879e-05,-3.04322,0.355917,4.38111,
Sun Sep 23 20:21:53 2018,201765886,682.828,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5128,9996,70,18,0,976,4.10845,-0.90022,12.3397,-2.49773,0.162826,0.241579,10.3992,24.5438,-49.95,201.766,20,14.2634,0.57366,-0.467439,-0.00315485,8.93636e-05,-3.04326,0.355918,6.36743,
Sun Sep 23 20:21:53 2018,201775887,682.159,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5128,9996,70,18,0,976,-0.244209,-5.04219,21.4712,-0.835416,-0.019156,0.301175,10.3992,24.5438,-49.95,201.776,20,13.2057,0.679426,-0.4641,-0.00507948,0.00013817,-3.04331,0.355919,7.84319,
Sun Sep 23 20:21:53 2018,201785888,682.159,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5118,9996,66,20,100,924,-4.7884,-4.51068,17.3532,-0.867343,-0.0904591,-0.0595966,10.3992,24.5438,-49.95,201.786,20,12.4238,0.757618,-0.460766,-0.000312989,2.83842e-05,-3.04331,0.355919,2.81208,
Sun Sep 23 20:21:53 2018,201795889,682.159,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5118,9996,66,20,100,924,-4.34308,-6.94318,24.0282,-0.367157,-0.121322,-0.368222,10.3992,24.5438,-49.95,201.796,20,11.4674,0.853263,-0.457434,-0.000355532,3.4976e-05,-3.04331,0.35592,2.94329,
Sun Sep 23 20:21:53 2018,201805890,682.159,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5122,9996,48,8,74,952,-7.34062,8.85855,18.3444,0.784333,-0.22668,-0.299047,10.3992,24.5438,-49.95,201.806,20,10.6857,0.93143,-0.454103,3.19229e-05,-8.09842e-06,-3.04331,0.35592,1.44889,
Sun Sep 23 20:21:53 2018,201815891,682.515,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5122,9996,48,8,74,952,-6.44998,25.2014,-9.0022,0.642791,-0.227744,-0.176661,10.3992,24.5438,-49.95,201.816,20,10.1584,0.984156,-0.450774,-0.000968736,-0.000121554,-3.04332,0.355918,-2.0367,
Sun Sep 23 20:21:53 2018,201825892,682.515,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5150,9996,48,18,78,1002,5.63116,-16.8456,50.2639,-1.01101,0.296919,0.0212845,10.3992,24.5438,-49.95,201.826,20,9.61911,1.03809,-0.447446,-0.000700795,-0.000113176,-3.04333,0.355917,-1.58675,
Sun Sep 23 20:21:53 2018,201835893,682.515,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5150,9996,48,18,78,1002,-2.89698,-13.2974,15.9741,-2.29021,0.502314,0.0776884,10.3992,24.5438,-49.95,201.836,20,9.43502,1.0565,-0.444118,-0.000573138,5.98923e-05,-3.04334,0.355918,3.45288,
Sun Sep 23 20:21:53 2018,201845894,682.515,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5128,9996,48,18,0,1006,-7.3071,-16.1178,12.3397,-0.963123,0.1309,-0.177725,10.3992,24.5438,-49.95,201.846,20,8.98548,1.10145,-0.44079,-0.00423556,0.000203705,-3.04338,0.35592,7.362,
Sun Sep 23 20:21:53 2018,201855895,682.515,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5128,9996,48,18,0,1006,-1.901,10.1083,-26.2548,-0.266056,0.0468259,-0.450167,10.3992,24.5438,-49.95,201.856,20,9.1484,1.08516,-0.437461,-0.000506277,5.70427e-05,-3.04338,0.35592,3.31738,
Sun Sep 23 20:21:53 2018,201865896,682.515,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5116,9996,48,18,36,938,-9.79707,15.5815,-24.0474,0.156441,-0.094716,-0.583195,10.3992,24.5438,-49.95,201.866,20,9.19182,1.08082,-0.434132,4.47176e-05,-1.81659e-05,-3.04338,0.35592,1.1944,
Sun Sep 23 20:21:53 2018,201875897,682.498,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5116,9996,48,18,36,938,-1.82917,15.6724,1.32639,1.41329,-0.194753,-0.571488,10.3992,24.5438,-49.95,201.876,20,9.17353,1.08265,-0.430803,-9.1869e-05,-6.35777e-05,-3.04338,0.35592,-0.0907749,
Sun Sep 23 20:21:53 2018,201885898,682.498,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5158,9996,48,18,24,1086,-0.181959,31.9147,-3.32794,2.23168,-0.21923,-0.403341,10.3992,24.5438,-49.95,201.886,20,9.53037,1.04696,-0.427474,-0.00260153,-0.000192721,-3.04341,0.355918,-3.92859,
Sun Sep 23 20:21:53 2018,201895899,682.498,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5158,9996,48,18,24,1086,2.36068,17.3675,23.7744,1.81237,0.147927,-0.00957802,10.3992,24.5438,-49.95,201.896,20,9.9703,1.00297,-0.424145,-0.00592694,-0.000266371,-3.04347,0.355915,-6.43507,
Sun Sep 23 20:21:53 2018,201905900,682.498,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5070,9996,66,16,22,862,1.50356,9.30387,31.2922,0.908848,0.0830095,0.39802,10.3992,24.5438,-49.95,201.906,20,9.97762,1.00224,-0.420816,-0.00404738,-0.000223819,-3.04351,0.355913,-5.15927,
Sun Sep 23 20:21:53 2018,201915901,683.784,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5070,9996,66,16,22,862,3.46202,5.81791,26.5182,-0.456552,0.220294,0.407598,10.3992,24.5438,-49.95,201.916,20,10.0482,0.995178,-0.417488,-0.00120544,-0.000131994,-3.04352,0.355912,-2.4119,
Sun Sep 23 20:21:53 2018,201925902,683.784,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5096,9996,48,8,106,922,-4.18028,2.73418,24.1096,-0.309689,0.574681,0.475708,10.3992,24.5438,-49.95,201.926,20,10.3608,0.96392,-0.414162,-1.93535e-05,4.08611e-06,-3.04352,0.355912,1.7326,
Sun Sep 23 20:21:53 2018,201935903,683.784,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5096,9996,48,8,106,922,-2.25534,4.14676,12.3637,-0.553397,0.452295,0.560846,10.3992,24.5438,-49.95,201.936,20,10.6265,0.937353,-0.410836,3.13241e-05,-9.48101e-06,-3.04352,0.355911,1.27616,
Sun Sep 23 20:21:53 2018,201945904,683.784,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5148,9996,66,16,34,964,-7.15866,6.17225,8.68138,-0.771563,0.284148,0.504442,10.3992,24.5438,-49.95,201.946,20,10.6403,0.935971,-0.407512,-8.07323e-05,1.36544e-05,-3.04352,0.355912,2.0174,
Sun Sep 23 20:21:53 2018,201955905,683.784,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5148,9996,66,16,34,964,-0.80924,8.64786,2.09732,-0.825838,-0.0446974,0.764113,10.3992,24.5438,-49.95,201.956,20,10.4139,0.958611,-0.404189,-0.000283452,3.52168e-05,-3.04352,0.355912,2.68945,
Sun Sep 23 20:21:53 2018,201965906,683.784,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5118,9996,48,8,84,938,2.82037,-1.08697,11.5401,-0.392699,-0.250093,0.694938,10.3992,24.5438,-49.95,201.966,20,9.80514,1.01949,-0.400867,-0.000350957,4.33252e-05,-3.04353,0.355912,2.87631,
Sun Sep 23 20:21:53 2018,201975907,683.618,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5118,9996,48,8,84,938,9.14106,-15.8017,24.2772,-0.707709,-0.094716,0.56936,10.3992,24.5438,-49.95,201.976,20,9.37559,1.06244,-0.397546,1.90366e-06,-5.15033e-07,-3.04353,0.355912,1.57333,
Sun Sep 23 20:21:53 2018,201985908,683.618,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5122,9996,66,18,72,966,3.03585,-21.6005,13.1059,-2.20188,0.094716,0.66514,10.3992,24.5438,-49.95,201.986,20,8.94373,1.10563,-0.394226,-0.000221855,3.46595e-05,-3.04353,0.355913,2.54744,
Sun Sep 23 20:21:53 2018,201995909,683.618,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5122,9996,66,18,72,966,0.80924,-13.4506,-15.9167,-1.82089,-0.118129,0.509763,10.3992,24.5438,-49.95,201.996,20,8.52293,1.14771,-0.390905,-0.00398755,0.000207847,-3.04357,0.355915,7.11006,
Sun Sep 23 20:21:53 2018,202005910,683.618,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5130,9996,48,8,58,978,-5.42047,-7.15866,3.27527,1.99329,-0.216038,0.0212845,10.3992,24.5438,-49.95,202.006,20,8.5986,1.14014,-0.387585,-0.00260988,0.000163417,-3.0436,0.355917,5.94784,
Sun Sep 23 20:21:53 2018,202015911,681.959,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5130,9996,48,8,58,978,2.19309,-2.2314,11.5592,4.09514,-0.324588,-0.428882,10.3992,24.5438,-49.95,202.016,20,9.21905,1.07809,-0.384263,-0.00473916,-0.000256323,-3.04364,0.355914,-5.68316,
Sun Sep 23 20:21:53 2018,202025912,681.959,1518,1514,1088,1514,1940,1514,0.18779,-7.62939e-06,0.0999999,-2.38419e-07,20,-1.19209e-07,5148,9996,66,8,58,990,9.89763,-2.78685,13.0867,0.556589,-0.0446974,0.00744957,10.3992,24.5438,-49.95,202.026,20,10.0414,0.995862,-0.380943,-0.0183301,-0.000445756,-3.04383,0.355909,-12.1104,
