today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],time,angDes,angAct,rateDes,rateDes_f,Kp1D,Kp2D,Kp1,Kp2,mRac
Sun Sep 23 20:13:16 2018,11310811,682.958,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5158,9996,48,8,0,1090,0.11971,0.550666,10.1897,0.0159634,-0.0276698,0.00106422,17.9297,5.775,-59.6625,11.3108,-1.90735e-06,16.5851,-13.5406,-0.601721,-8.51616e-06,0.0008335,-1.28419e-06,0.000152276,-0.00206193,
Sun Sep 23 20:13:16 2018,11320812,682.958,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5182,9996,72,18,0,1090,0.0957681,0.469264,10.2376,0.0212845,-0.0319267,-0,17.9297,5.775,-59.6625,11.3208,-1.90735e-06,16.6146,-13.5647,-0.623206,-1.02033e-05,0.000867014,-1.38622e-06,0.000160946,-0.00218321,
Sun Sep 23 20:13:16 2018,11330813,682.958,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5182,9996,72,18,0,1090,-0.0574608,0.545878,10.0317,0.0202203,-0.0319267,-0.00532112,17.9297,5.775,-59.6625,11.3308,-1.90735e-06,16.6447,-13.5892,-0.645009,-1.41817e-05,0.000905443,-1.52804e-06,0.000170001,-0.00231021,
Sun Sep 23 20:13:16 2018,11340814,681.82,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,70,18,0,1092,0.0622492,0.502782,10.07,0.0202203,-0.032991,-0.00212845,17.9297,5.775,-59.6625,11.3408,-1.90735e-06,16.6709,-13.6107,-0.667128,-1.38984e-05,0.000935527,-1.66702e-06,0.000179356,-0.00244119,
Sun Sep 23 20:13:16 2018,11350815,681.82,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,70,18,0,1092,0,0.536301,10.0221,0.0170276,-0.0308625,-0.00638535,17.9297,5.775,-59.6625,11.3508,-1.90735e-06,16.6976,-13.6325,-0.689559,-1.43519e-05,0.000967606,-1.81054e-06,0.000189032,-0.00257701,
Sun Sep 23 20:13:16 2018,11360816,681.82,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5156,9996,68,8,0,1090,0,0.483629,10.1993,0.0159634,-0.0351194,-0,17.9297,5.775,-59.6625,11.3608,-1.90735e-06,16.7233,-13.6534,-0.7123,-1.24187e-05,0.000995783,-1.93473e-06,0.00019899,-0.00271693,
Sun Sep 23 20:13:16 2018,11370817,681.82,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5156,9996,68,8,0,1090,0.0383072,0.526724,10.1227,0.0159634,-0.0446974,-0.00319267,17.9297,5.775,-59.6625,11.3708,-1.90735e-06,16.751,-13.6761,-0.735348,-1.19935e-05,0.0010275,-2.05466e-06,0.000209265,-0.00286196,
Sun Sep 23 20:13:16 2018,11380818,682.863,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5186,9996,70,46,0,1090,0.0191536,0.531513,10.1706,0.0202203,-0.0393763,-0.00212845,17.9297,5.775,-59.6625,11.3808,-1.90735e-06,16.7773,-13.6975,-0.7587,-1.23662e-05,0.0010611,-2.17832e-06,0.000219876,-0.00301179,
Sun Sep 23 20:13:16 2018,11390819,682.863,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5186,9996,70,46,0,1090,-0.0335188,0.497994,10.1801,0.0180918,-0.0361836,-0.00106422,17.9297,5.775,-59.6625,11.3908,-1.90735e-06,16.8031,-13.7186,-0.782354,-1.62283e-05,0.00110102,-2.3406e-06,0.000230886,-0.00316749,
Sun Sep 23 20:13:16 2018,11400820,682.863,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5168,9996,72,16,0,1090,0.0143652,0.397437,10.1658,0.0180918,-0.0372479,-0,17.9297,5.775,-59.6625,11.4008,-1.90735e-06,16.8326,-13.7426,-0.806306,-1.49149e-05,0.00113294,-2.48975e-06,0.000242216,-0.00332873,
Sun Sep 23 20:13:16 2018,11410821,682.863,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5168,9996,72,16,0,1090,0.0909797,0.488417,10.2185,0.0138349,-0.0319267,0.00212845,17.9297,5.775,-59.6625,11.4108,-1.90735e-06,16.8616,-13.7663,-0.830555,-1.53536e-05,0.00116828,-2.64329e-06,0.000253898,-0.0034953,
Sun Sep 23 20:13:16 2018,11420822,682.863,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5162,9996,48,20,0,1088,0.0574608,0.47884,10.1179,0.0170276,-0.0308625,0.00319267,17.9297,5.775,-59.6625,11.4208,-1.90735e-06,16.893,-13.792,-0.855097,-1.20216e-05,0.00119843,-2.7635e-06,0.000265883,-0.00366708,
Sun Sep 23 20:13:16 2018,11430823,682.863,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5162,9996,48,20,0,1088,0.071826,0.497994,10.0796,0.0170276,-0.032991,-0,17.9297,5.775,-59.6625,11.4308,-1.90735e-06,16.9238,-13.8172,-0.87993,-1.5273e-05,0.00123934,-2.91624e-06,0.000278276,-0.00384503,
Sun Sep 23 20:13:16 2018,11440824,683.671,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5158,9996,48,8,0,1088,0.0383072,0.531513,10.2376,0.019156,-0.0287341,0.00106422,17.9297,5.775,-59.6625,11.4408,-1.90735e-06,16.9549,-13.8425,-0.905051,-1.57008e-05,0.00127639,-3.07324e-06,0.00029104,-0.00402877,
Sun Sep 23 20:13:16 2018,11450825,683.671,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5158,9996,48,8,0,1088,0.0766145,0.483629,10.0987,0.0159634,-0.032991,-0.0042569,17.9297,5.775,-59.6625,11.4508,-1.90735e-06,16.9866,-13.8684,-0.930458,-1.81908e-05,0.00131696,-3.25515e-06,0.00030421,-0.00421896,
Sun Sep 23 20:13:16 2018,11460826,683.671,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5168,9996,74,46,0,1090,-0.023942,0.555455,10.1801,0.0170276,-0.0372479,-0.00319267,17.9297,5.775,-59.6625,11.4608,-1.90735e-06,17.018,-13.8941,-0.956148,-1.55182e-05,0.00135066,-3.41033e-06,0.000317716,-0.00441443,
Sun Sep 23 20:13:16 2018,11470827,683.671,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5168,9996,74,46,0,1090,0.0622492,0.512359,10.0987,0.0170276,-0.0361836,-0.00212845,17.9297,5.775,-59.6625,11.4708,-1.90735e-06,17.0454,-13.9164,-0.982119,-1.70131e-05,0.00139045,-3.58046e-06,0.000331621,-0.00461503,
Sun Sep 23 20:13:16 2018,11480828,681.69,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5170,9996,74,46,0,1092,-0.0383072,0.521936,10.3094,0.0159634,-0.0340552,-0.00106422,17.9297,5.775,-59.6625,11.4808,-1.90735e-06,17.0751,-13.9407,-1.00837,-1.746e-05,0.00142947,-3.75506e-06,0.000345915,-0.00482236,
Sun Sep 23 20:13:16 2018,11490829,681.69,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5170,9996,74,46,0,1092,-0.0047884,0.574608,10.2232,0.0148991,-0.0361836,-0.00638535,17.9297,5.775,-59.6625,11.4908,-1.90735e-06,17.1033,-13.9636,-1.03489,-1.67752e-05,0.00146738,-3.92282e-06,0.000360589,-0.0050352,
Sun Sep 23 20:13:16 2018,11500830,681.69,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,72,18,0,1090,0.00957681,0.555455,10.1897,0.0180918,-0.0340552,-0.00212845,17.9297,5.775,-59.6625,11.5008,-1.90735e-06,17.1305,-13.9859,-1.06169,-1.60403e-05,0.0015057,-4.08322e-06,0.000375646,-0.0052538,
Sun Sep 23 20:13:16 2018,11510831,681.69,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,72,18,0,1090,0.0143652,0.517148,10.1801,0.0159634,-0.0340552,0.00106422,17.9297,5.775,-59.6625,11.5108,-1.90735e-06,17.1587,-14.0089,-1.08876,-2.00249e-05,0.00155057,-4.28347e-06,0.000391152,-0.00547967,
Sun Sep 23 20:13:16 2018,11520832,681.69,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5158,9996,48,18,0,1090,-0.0143652,0.459687,10.1993,0.0170276,-0.0319267,-0.00106422,17.9297,5.775,-59.6625,11.5208,-1.90735e-06,17.1906,-14.0349,-1.1161,-1.80715e-05,0.00158884,-4.46418e-06,0.00040704,-0.00571286,
Sun Sep 23 20:13:16 2018,11530833,681.69,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5158,9996,48,18,0,1090,0.100556,0.526724,10.2663,0.0180918,-0.0319267,-0,17.9297,5.775,-59.6625,11.5308,-1.90735e-06,17.2237,-14.062,-1.1437,-1.97643e-05,0.00163221,-4.66183e-06,0.000423362,-0.00595338,
Sun Sep 23 20:13:16 2018,11540834,683.227,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5180,9996,68,46,0,1092,0.158017,0.526724,10.1897,0.0127707,-0.0287341,0.00106422,17.9297,5.775,-59.6625,11.5408,-1.90735e-06,17.2544,-14.087,-1.17156,-2.1523e-05,0.00167587,-4.87706e-06,0.000440121,-0.0062001,
Sun Sep 23 20:13:16 2018,11550835,683.227,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5180,9996,68,46,0,1092,0.0383072,0.483629,10.2807,0.0202203,-0.0393763,-0.00212845,17.9297,5.775,-59.6625,11.5508,-1.90735e-06,17.2856,-14.1125,-1.19969,-1.54839e-05,0.00171108,-5.03189e-06,0.000457232,-0.00645274,
Sun Sep 23 20:13:16 2018,11560836,683.227,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,74,18,0,1088,0.0383072,0.565032,10.1323,0.0159634,-0.0351194,0.00106422,17.9297,5.775,-59.6625,11.5608,-1.90735e-06,17.3181,-14.139,-1.22807,-2.52407e-05,0.00176496,-5.2843e-06,0.000474881,-0.00671447,
Sun Sep 23 20:13:16 2018,11570837,683.227,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,74,18,0,1088,0.0047884,0.493206,10.1131,0.0159634,-0.0361836,-0.00638535,17.9297,5.775,-59.6625,11.5708,-1.90735e-06,17.3473,-14.1629,-1.25671,-2.03161e-05,0.00180247,-5.48746e-06,0.000492906,-0.00698105,
Sun Sep 23 20:13:16 2018,11580838,681.524,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5150,9996,48,8,0,1090,-0.0430956,0.584185,10.1466,0.0148991,-0.0404405,0.00106422,17.9297,5.775,-59.6625,11.5808,-1.90735e-06,17.3769,-14.187,-1.2856,-2.07773e-05,0.00184653,-5.69524e-06,0.000511371,-0.00725494,
Sun Sep 23 20:13:16 2018,11590839,681.524,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5150,9996,48,8,0,1090,0.00957681,0.521936,10.2568,0.0117065,-0.0340552,0.0042569,17.9297,5.775,-59.6625,11.5908,-1.90735e-06,17.4076,-14.2122,-1.31474,-1.98105e-05,0.00188971,-5.89334e-06,0.000530269,-0.00753635,
Sun Sep 23 20:13:16 2018,11600840,681.524,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5182,9996,70,18,0,1090,-0.023942,0.512359,10.1658,0.0180918,-0.0351194,-0.00106422,17.9297,5.775,-59.6625,11.6008,-1.90735e-06,17.4381,-14.2371,-1.34414,-1.58721e-05,0.00193032,-6.05206e-06,0.000549572,-0.00782436,
Sun Sep 23 20:13:16 2018,11610841,681.524,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5182,9996,70,18,0,1090,0.0526724,0.579397,10.0987,0.0127707,-0.032991,-0.0042569,17.9297,5.775,-59.6625,11.6108,-1.90735e-06,17.4662,-14.26,-1.37377,-2.51814e-05,0.0019848,-6.30388e-06,0.00056942,-0.00812003,
Sun Sep 23 20:13:16 2018,11620842,681.524,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5166,9996,72,48,0,1090,-0.0335188,0.536301,10.2568,0.0138349,-0.0351194,-0.00319267,17.9297,5.775,-59.6625,11.6208,-1.90735e-06,17.4949,-14.2834,-1.40366,-1.80887e-05,0.00202313,-6.48476e-06,0.000589651,-0.00842228,
Sun Sep 23 20:13:16 2018,11630843,681.524,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5166,9996,72,48,0,1090,0.0622492,0.459687,10.2376,0.0138349,-0.0340552,0.00106422,17.9297,5.775,-59.6625,11.6308,-1.90735e-06,17.525,-14.308,-1.43378,-2.00276e-05,0.00207124,-6.68504e-06,0.000610363,-0.00873315,
Sun Sep 23 20:13:16 2018,11640844,682.324,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,48,8,0,1088,0.114922,0.565032,10.2903,0.0127707,-0.0383121,-0.00106422,17.9297,5.775,-59.6625,11.6408,-1.90735e-06,17.5552,-14.3326,-1.46414,-2.04477e-05,0.00211832,-6.88952e-06,0.000631547,-0.00905179,
Sun Sep 23 20:13:16 2018,11650845,682.324,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,48,8,0,1088,0.0191536,0.593762,10.094,0.0106422,-0.0340552,-0.00106422,17.9297,5.775,-59.6625,11.6508,-1.90735e-06,17.5831,-14.3554,-1.49474,-1.9252e-05,0.0021641,-7.08204e-06,0.000653188,-0.00937689,
Sun Sep 23 20:13:16 2018,11660846,682.324,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5184,9996,74,18,0,1090,0.0430956,0.493206,10.2185,0.0106422,-0.0383121,-0.00106422,17.9297,5.775,-59.6625,11.6608,-1.90735e-06,17.6102,-14.3776,-1.52557,-1.63488e-05,0.0022087,-7.24552e-06,0.000675275,-0.00970887,
Sun Sep 23 20:13:16 2018,11670847,682.324,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5184,9996,74,18,0,1090,0.0670376,0.550666,10.2185,0.0117065,-0.0319267,-0,17.9297,5.775,-59.6625,11.6708,-1.90735e-06,17.6392,-14.4012,-1.55664,-1.66794e-05,0.00225707,-7.41232e-06,0.000697845,-0.0100499,
Sun Sep 23 20:13:16 2018,11680848,682.671,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,48,20,0,1090,0.114922,0.550666,10.0748,0.0138349,-0.0393763,0.00319267,17.9297,5.775,-59.6625,11.6808,-1.90735e-06,17.6695,-14.4259,-1.58793,-1.87261e-05,0.00230763,-7.59958e-06,0.000720921,-0.0104,
Sun Sep 23 20:13:16 2018,11690849,682.671,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,48,20,0,1090,0.105345,0.526724,10.2711,0.0106422,-0.0361836,-0,17.9297,5.775,-59.6625,11.6908,-1.90735e-06,17.6988,-14.4499,-1.61945,-2.25964e-05,0.00236008,-7.82554e-06,0.000744522,-0.0107584,
Sun Sep 23 20:13:16 2018,11700850,682.671,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5180,9996,66,46,0,1092,0.0383072,0.545878,10.094,0.00957802,-0.0351194,-0.00212845,17.9297,5.775,-59.6625,11.7008,-1.90735e-06,17.7304,-14.4757,-1.6512,-1.76857e-05,0.00240563,-8.0024e-06,0.000768579,-0.0111258,
Sun Sep 23 20:13:16 2018,11710851,682.671,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5180,9996,66,46,0,1092,0.153229,0.464475,10.1993,0.00744957,-0.032991,-0.00532112,17.9297,5.775,-59.6625,11.7109,-1.90735e-06,17.761,-14.5007,-1.68317,-1.62132e-05,0.0024546,-8.16453e-06,0.000793125,-0.0115009,
Sun Sep 23 20:13:16 2018,11720852,682.671,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5166,9996,48,8,0,1090,-0.0143652,0.646434,10.1754,0.00532112,-0.0383121,-0.00106422,17.9297,5.775,-59.6625,11.7209,-1.90735e-06,17.7894,-14.5238,-1.71536,-1.28342e-05,0.00250218,-8.29287e-06,0.000818146,-0.0118827,
Sun Sep 23 20:13:16 2018,11730853,682.671,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5166,9996,48,8,0,1090,0.0047884,0.521936,10.2185,0.0106422,-0.0361836,-0.00212845,17.9297,5.775,-59.6625,11.7309,-1.90735e-06,17.8136,-14.5436,-1.74777,-9.32841e-06,0.00254962,-8.38616e-06,0.000843643,-0.0122696,
Sun Sep 23 20:13:16 2018,11740854,682.654,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,48,8,0,1088,0.00957681,0.555455,10.1562,0.00851379,-0.0372479,-0.00212845,17.9297,5.775,-59.6625,11.7409,-1.90735e-06,17.8427,-14.5673,-1.78039,-1.90606e-05,0.00260906,-8.57677e-06,0.000869733,-0.0126698,
Sun Sep 23 20:13:16 2018,11750855,682.654,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5152,9996,48,8,0,1088,-0.047884,0.536301,10.1754,0.00744957,-0.0404405,-0.00106422,17.9297,5.775,-59.6625,11.7509,-1.90735e-06,17.8679,-14.5879,-1.81323,-1.551e-05,0.00265755,-8.73186e-06,0.000896309,-0.0130754,
Sun Sep 23 20:13:16 2018,11760856,682.654,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5180,9996,74,18,0,1092,-0.047884,0.59855,10.094,0.0042569,-0.032991,-0.0042569,17.9297,5.775,-59.6625,11.7609,-1.90735e-06,17.8962,-14.611,-1.84628,-1.38095e-05,0.00270848,-8.86996e-06,0.000923394,-0.0134918,
Sun Sep 23 20:13:16 2018,11770857,682.654,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5180,9996,74,18,0,1092,-0.00957681,0.536301,10.1275,0.00106422,-0.0319267,-0.00212845,17.9297,5.775,-59.6625,11.7709,-1.90735e-06,17.9221,-14.6321,-1.87954,-8.01912e-06,0.00275639,-8.95015e-06,0.000950957,-0.0139146,
Sun Sep 23 20:13:16 2018,11781123,682.654,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5162,9996,48,8,0,1090,-0.0383072,0.555455,10.1179,0.00532112,-0.0372479,0.00212845,17.9297,5.775,-59.6625,11.7811,-1.90735e-06,17.9448,-14.6507,-1.913,-2.03699e-06,0.00280424,-8.97052e-06,0.000979,-0.014343,
Sun Sep 23 20:13:16 2018,11791124,682.133,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5162,9996,48,8,0,1090,0.00957681,0.56982,10.2041,0.0042569,-0.0404405,-0,17.9297,5.775,-59.6625,11.7911,-1.90735e-06,17.9743,-14.6748,-1.94667,-1.03868e-05,0.0028645,-9.07439e-06,0.00100764,-0.014787,
Sun Sep 23 20:13:16 2018,11801126,682.133,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,48,18,0,1090,0.0766145,0.526724,10.1754,0.00532112,-0.0340552,0.00106422,17.9297,5.775,-59.6625,11.8011,-1.90735e-06,18.003,-14.6982,-1.98054,-8.44907e-06,0.0029173,-9.15888e-06,0.00103682,-0.0152394,
Sun Sep 23 20:13:16 2018,11811127,682.133,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5160,9996,48,18,0,1090,0.105345,0.565032,10.1897,0.00212845,-0.0372479,-0.00212845,17.9297,5.775,-59.6625,11.8111,-1.90735e-06,18.0301,-14.7203,-2.01461,-1.07483e-05,0.0029734,-9.26636e-06,0.00106655,-0.0157,
Sun Sep 23 20:13:16 2018,11821128,682.133,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5184,9996,74,46,0,1090,0.0957681,0.488417,10.228,0.00319267,-0.0361836,-0.00106422,17.9297,5.775,-59.6625,11.8211,-1.90735e-06,18.0565,-14.7419,-2.04888,-4.36546e-06,0.00302357,-9.31002e-06,0.00109679,-0.0161687,
Sun Sep 23 20:13:16 2018,11831129,682.133,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5184,9996,74,46,0,1090,0.105345,0.488417,10.1179,0.00106422,-0.0351194,-0.00106422,17.9297,5.775,-59.6625,11.8311,-1.90735e-06,18.0839,-14.7643,-2.08334,-6.66162e-06,0.00308061,-9.37663e-06,0.00112759,-0.0166481,
Sun Sep 23 20:13:16 2018,11841130,682.984,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5166,9996,48,8,0,1092,0.0766145,0.507571,10.0844,-0.00106422,-0.0319267,-0.00106422,17.9297,5.775,-59.6625,11.8411,-1.90735e-06,18.1105,-14.786,-2.118,-2.25516e-06,0.00313324,-9.39919e-06,0.00115893,-0.0171359,
Sun Sep 23 20:13:16 2018,11851131,682.984,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5166,9996,48,8,0,1092,-0.0287304,0.47884,10.0748,0.00319267,-0.032991,-0.0042569,17.9297,5.775,-59.6625,11.8511,-1.90735e-06,18.1329,-14.8043,-2.15284,2.28998e-06,0.00318556,-9.37629e-06,0.00119078,-0.0176287,
Sun Sep 23 20:13:16 2018,11861132,682.984,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5156,9996,70,18,0,1090,0.00957681,0.656011,10.1801,-0.00212845,-0.032991,-0.00319267,17.9297,5.775,-59.6625,11.8611,-1.90735e-06,18.1575,-14.8244,-2.18788,-6.99538e-06,0.00324812,-9.44624e-06,0.00122326,-0.0181341,
Sun Sep 23 20:13:16 2018,11871133,682.984,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5156,9996,70,18,0,1090,0.0143652,0.531513,10.2759,-0.0042569,-0.032991,-0.00532112,17.9297,5.775,-59.6625,11.8711,-1.90735e-06,18.179,-14.8419,-2.2231,4.72723e-06,0.00329635,-9.39897e-06,0.00125623,-0.0186448,
Sun Sep 23 20:13:16 2018,11881134,681.672,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5162,9996,48,8,0,1092,0.047884,0.555455,10.1179,-0.00106422,-0.0297983,0.00106422,17.9297,5.775,-59.6625,11.8811,-1.90735e-06,18.2023,-14.861,-2.25851,9.59611e-06,0.00335003,-9.30301e-06,0.00128973,-0.0191665,
Sun Sep 23 20:13:16 2018,11891135,681.672,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5162,9996,48,8,0,1092,0.0287304,0.56982,10.252,0.00106422,-0.0361836,-0.00851379,17.9297,5.775,-59.6625,11.8911,-1.90735e-06,18.2295,-14.8832,-2.29409,2.4403e-06,0.00341276,-9.2786e-06,0.00132385,-0.0197031,
Sun Sep 23 20:13:16 2018,11901136,681.672,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5180,9996,72,18,0,1090,-0.0383072,0.536301,10.1035,-0.00532112,-0.0361836,-0,17.9297,5.775,-59.6625,11.9011,-1.90735e-06,18.2545,-14.9036,-2.32986,-2.48063e-06,0.00347391,-9.30341e-06,0.00135859,-0.0202479,
Sun Sep 23 20:13:16 2018,11911137,681.672,1518,1514,1524,1514,1088,1514,0.18779,-7.62939e-06,0.816432,-2.38419e-07,-1.90735e-06,-1.19209e-07,5180,9996,72,18,0,1090,0.0766145,0.550666,10.228,-0.0042569,-0.0372479,-0.00106422,17.9297,5.775,-59.6625,11.9111,-1.90735e-06,18.2787,-14.9233,-2.3658,1.25604e-05,0.00352263,-9.17781e-06,0.00139382,-0.0208004,
