"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PSUN","TAVG","TMAX","TMIN","TOBS","TSUN"
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-16",,,"76","57",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-17",,,"76","57",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-18",,,"66","60",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-19",,,"70","56",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-20",,,"67","56",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-21",,,"67","52",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-22",,,"69","51",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-23",,,"78","50",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-24",,,"80","60",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-25",,,"75","61",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-26",,,"69","57",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-27",,,"71","53",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-28",,,"63","45",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-29",,,"58","47",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-30",,,"69","55",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-01",,,"62","50",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-02",,,"55","46",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-03",,,"69","43",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-04",,,"70","49",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-05",,,"73","47",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-06",,,"81","52",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-07",,,"86","63",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-08",,,"74","60",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-09",,,"73","58",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-10",,,"80","57",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-11",,,"78","59",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-12",,,"71","54",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-13",,,"80","47",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-14",,,"59","42",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-15",,,"67","42",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-16",,,"53","50",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-17",,,"59","47",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-18",,,"68","45",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-19",,,"67","47",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-20",,,"66","53",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-21",,,"74","49",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-22",,,"80","54",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-23",,,"75","62",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-24",,,"79","63",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-25",,,"84","64",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-26",,,"83","62",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-27",,,"79","60",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-28",,,"76","58",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-29",,,"86","62",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-30",,,"81","64",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-05-31",,,"80","62",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-01",,,"82","62",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-02",,,"83","60",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-03",,,"83","62",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-04",,,"82","64",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-05",,,"82","60",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-06",,,"89","65",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-07",,,"80","58",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-08",,,"85","63",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-09",,,"92","71",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-10",,,"92","72",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-11",,,"92","74",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-12",,,"93","73",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-13",,,"89","70",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-14",,,"92","73",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-15",,,"99","75",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-16",,,"95","75",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-17",,,"94","75",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-18",,,"90","71",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-19",,,"92","71",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-20",,,"95","73",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-21",,,"96","75",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-22",,,"99","79",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-23",,,"95","74",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-24",,,"91","70",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-25",,,"95","77",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-26",,,"87","72",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-27",,,"92","69",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-28",,,"84","67",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-29",,,"86","67",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-06-30",,,"89","69",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-01",,,"83","65",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-02",,,"72","65",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-03",,,"72","62",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-04",,,"83","64",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-05",,,"95","72",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-06",,,"90","75",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-07",,,"88","68",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-08",,,"90","71",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-09",,,"88","72",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-10",,,"92","73",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-11",,,"92","74",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-12",,,"85","66",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-13",,,"84","70",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-14",,,"84","71",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-15",,,"86","67",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-16",,,"88","67",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-17",,,"95","75",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-18",,,"92","74",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-19",,,"94","78",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-20",,,"96","79",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-21",,,"98","80",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-22",,,"95","81",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-23",,,"97","80",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-24",,,"97","76",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-25",,,"85","72",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-26",,,"86","70",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-27",,,"91","70",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-28",,,"90","73",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-29",,,"86","69",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-30",,,"85","66",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-07-31",,,"81","71",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-01",,,"85","67",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-02",,,"89","73",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-03",,,"91","73",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-04",,,"97","77",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-05",,,"85","74",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-06",,,"82","70",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-07",,,"77","68",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-08",,,"80","70",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-09",,,"91","73",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-10",,,"94","77",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-11",,,"96","78",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-12",,,"85","72",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-13",,,"86","68",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-14",,,"87","68",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-15",,,"79","68",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-16",,,"87","65",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-17",,,"91","70",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-18",,,"90","71",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-19",,,"89","68",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-20",,,"76","61",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-21",,,"82","57",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-22",,,"83","62",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-23",,,"86","65",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-24",,,"89","69",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-25",,,"86","68",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-26",,,"84","68",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-27",,,"88","68",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-28",,,"89","72",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-29",,,"89","70",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-30",,,"86","69",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-08-31",,,"80","66",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-01",,,"79","60",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-02",,,"77","60",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-03",,,"79","61",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-04",,,"82","63",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-05",,,"90","67",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-06",,,"91","75",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-07",,,"89","75",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-08",,,"81","73",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-09",,,"84","68",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-10",,,"74","58",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-11",,,"77","57",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-12",,,"84","62",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-13",,,"84","66",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-14",,,"77","66",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-15",,,"86","66",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-16",,,"72","63",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-17",,,"82","62",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-18",,,"84","63",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-19",,,"89","67",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-20",,,"92","69",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-21",,,"90","74",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-22",,,"88","69",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-23",,,"88","68",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-24",,,"89","70",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-25",,,"71","60",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-26",,,"73","51",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-27",,,"80","54",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-28",,,"68","53",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-29",,,"72","50",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-09-30",,,"75","49",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-01",,,"67","53",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-02",,,"75","52",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-03",,,"79","56",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-04",,,"80","62",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-05",,,"78","58",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-06",,,"77","53",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-07",,,"63","46",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-08",,,"70","44",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-09",,,"71","47",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-10",,,"73","56",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-11",,,"79","56",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-12",,,"66","44",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-13",,,"59","37",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-14",,,"69","53",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-15",,,"74","66",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-16",,,"86","67",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-17",,,"88","72",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-18",,,"76","58",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-19",,,"69","54",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-20",,,"59","43",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-21",,,"63","38",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-22",,,"72","48",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-23",,,"75","53",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-24",,,"67","48",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-25",,,"77","54",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-26",,,"72","53",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-10-27",,,"70","47",,
