today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitch,desired pitch,roll,desired roll,yaw,desired yaw,msl,kppitch,kdpitch,kipitch,lampitch,pp,pd,pi,kproll,kdroll,kiroll,lamroll,rp,rd,ri,kpyaw,kdyaw,kiyaw,lamyaw,yp,yd,yi
Thu Oct  3 09:59:03 2019,33140827,577.508,1321,1477,1782,1514,1088,1514,9.06104,1.73709,1.6331,0,-0.05,-1.19209e-07,5366,5546,32,8,30,26,-5.22415,-1.03908,-13.1059,0.399084,0.19901,0.0148991,10.3313,67.4156,17.6309,-0.897887,1.83099,9.6386,8.16902,0.0148991,0,577.508,0.0022,0.00035,0.00018,0.0159972,0.00583568,-0.0162653,0.0264269,0.0022,0.00035,0.00018,-0.0176299,-0.00310763,0.00431081,-0.018833,0.28,0,0.03,-0.0510484,-0.00417176,-0,-0.0468766,
Thu Oct  3 09:59:03 2019,33150828,577.508,1321,1477,1782,1514,1088,1514,9.06104,1.73709,1.6331,0,-0.05,-1.19209e-07,5366,5546,32,8,30,26,0.502782,0.531513,-14.935,0.251157,0.094716,0.0436332,10.3313,67.4156,17.6309,-0.803692,1.73709,9.6317,9.06104,0.0436332,0,577.508,0.0022,0.00035,0.00018,0.0316124,0.00579695,-0.000616161,0.0264316,0.0022,0.00035,0.00018,0.00911933,-0.00127064,0.0292248,-0.0188348,0.28,0,0.03,-0.0591027,-0.0122173,-0,-0.0468854,
Thu Oct  3 09:59:03 2019,33160829,577.508,1288,1474,1782,1514,1088,1514,10.6103,1.87794,1.6331,0,-0.05,-1.19209e-07,5368,5506,34,8,28,12,-1.92015,1.51314,-7.58004,0.17134,-0.00638535,0.0393763,10.3313,67.4156,17.6309,-0.812538,1.73709,9.46723,9.06104,0.0393763,0,577.508,0.0022,0.00035,0.00018,0.0287292,0.00558972,-0.00329684,0.0264363,0.0022,0.00035,0.00018,-0.0198499,-0.00125546,0.000241427,-0.0188359,0.28,0,0.03,-0.0579232,-0.0110254,0,-0.0468979,
Thu Oct  3 09:59:03 2019,33170830,577.508,1288,1474,1782,1514,1088,1514,10.6103,1.87794,1.6331,0,-0.05,-1.19209e-07,5368,5506,34,8,28,12,-0.526724,2.70066,-6.80911,0.233065,0.0840737,0.0659819,10.3313,67.4156,17.6309,-0.809993,1.87794,9.29004,10.6103,0.0659819,0,577.508,0.0022,0.00035,0.00018,0.0375992,0.00591904,0.00523921,0.026441,0.0022,0.00035,0.00018,0.0436612,0.00251482,0.0599817,-0.0188354,0.28,0,0.03,-0.0653886,-0.0184749,-0,-0.0469137,
Thu Oct  3 09:59:03 2019,33180831,577.508,1255,1478,1782,1514,1088,1514,12.1596,1.69015,1.6331,0,-0.05,-1.19209e-07,5368,5506,34,8,28,12,-0.311246,1.24977,-7.36935,0.409726,0.0553397,0.0468259,10.3313,67.4156,17.6309,-0.685531,1.87794,9.09975,10.6103,0.0468259,0,577.508,0.0022,0.00035,0.00018,0.0322702,0.00591345,-8.90541e-05,0.0264458,0.0022,0.00035,0.00018,-0.00972654,0.00290465,0.00620194,-0.0188331,0.28,0,0.03,-0.0600419,-0.0131112,0,-0.0469306,
Thu Oct  3 09:59:03 2019,33190832,577.717,1255,1478,1782,1514,1088,1514,12.1596,1.69015,1.6331,0,-0.05,-1.19209e-07,5372,5562,34,8,28,10,-2.52349,-1.49877,-13.2639,0.454424,0.0244772,-0.00638535,10.3313,67.4156,17.6309,-0.609785,1.69015,9.01829,12.1596,-0.00638535,0,577.717,0.0022,0.00035,0.00018,0.0207481,0.00522649,-0.0109288,0.0264504,0.0022,0.00035,0.00018,0.048788,0.00673174,0.0608855,-0.0188292,0.28,0,0.03,-0.0451488,0.0017879,0,-0.0469367,
Thu Oct  3 09:59:03 2019,33200833,577.717,1247,1478,1782,1514,1088,1514,12.5352,1.69015,1.6331,0,-0.05,-1.19209e-07,5372,5562,34,8,28,10,-1.36469,-0.751779,-12.3924,0.524663,0.0681104,-0.00532112,10.3313,67.4156,17.6309,-0.46132,1.69015,9.09214,12.1596,-0.00532112,0,577.717,0.0022,0.00035,0.00018,0.0288633,0.00505985,-0.00265112,0.0264546,0.0022,0.00035,0.00018,-0.00906181,0.00691094,0.00285087,-0.0188236,0.28,0,0.03,-0.045445,0.00148991,-0,-0.0469349,
Thu Oct  3 09:59:03 2019,33210834,577.717,1247,1478,1782,1514,1088,1514,12.5352,1.69015,1.6331,0,-0.05,-1.19209e-07,5378,5548,36,8,26,12,-0.162806,-3.05979,-12.6941,0.592773,0.0340552,0.0202203,10.3313,67.4156,17.6309,-0.492449,1.69015,9.35166,12.5352,0.0202203,0,577.717,0.0022,0.00035,0.00018,0.0259955,0.00473323,-0.0051963,0.0264586,0.0022,0.00035,0.00018,-0.000682106,0.00757476,0.0105608,-0.0188177,0.28,0,0.03,-0.0525988,-0.00566167,-0,-0.0469372,
Thu Oct  3 09:59:03 2019,33220835,577.717,1247,1478,1782,1514,1088,1514,12.5352,1.69015,1.6331,0,-0.05,-1.19209e-07,5388,5482,34,8,8,28,0.636858,-1.05345,-11.3006,0.668333,-0.071303,0.00638535,10.3313,67.4156,17.6309,-0.531114,1.69015,9.61989,12.5352,0.00638535,0,577.717,0.0022,0.00035,0.00018,0.0323538,0.00480171,0.00108955,0.0264625,0.0022,0.00035,0.00018,-0.0208909,0.00700383,-0.00908305,-0.0188117,0.28,0,0.03,-0.048729,-0.0017879,0,-0.0469411,
Thu Oct  3 09:59:03 2019,33230836,576.874,1265,1477,1782,1514,1088,1514,11.6901,1.73709,1.6331,0,-0.05,-1.19209e-07,5388,5482,34,8,8,28,-2.16915,0.617704,-9.06445,0.898205,-0.120257,0.0117065,18.3469,74.7668,3.28418,-0.681557,1.69015,9.98594,12.5352,0.0117065,0,576.874,0.0022,0.00035,0.00018,0.0327065,0.00488678,0.00135327,0.0264665,0.0022,0.00035,0.00018,-0.0217807,0.00641372,-0.00938813,-0.0188062,0.28,0,0.03,-0.0502217,-0.00327781,-0,-0.0469439,
Thu Oct  3 09:59:03 2019,33240837,576.874,1265,1477,1782,1514,1088,1514,11.6901,1.73709,1.6331,0,-0.05,-1.19209e-07,5400,5546,40,18,8,28,0.0622492,-0.665588,-13.1537,1.21747,-0.128771,0.0180918,18.3469,74.7668,3.28418,-0.801224,1.73709,10.593,11.6901,0.0180918,0,576.874,0.0022,0.00035,0.00018,0.0387002,0.00532102,0.00690851,0.0264706,0.0022,0.00035,0.00018,-0.0574421,0.00374925,-0.0423893,-0.0188021,0.28,0,0.03,-0.052014,-0.00506571,-0,-0.0469483,
Thu Oct  3 09:59:03 2019,33250838,576.874,1320,1481,1782,1514,1088,1514,9.10799,1.5493,1.6331,0,-0.05,-1.19209e-07,5400,5546,40,18,8,28,-1.16837,-1.02951,-10.0269,1.46969,-0.00212845,-0.0297983,18.3469,74.7668,3.28418,-0.997011,1.73709,11.2869,11.6901,-0.0297983,0,576.874,0.0022,0.00035,0.00018,0.0362477,0.00558429,0.00418836,0.0264751,0.0022,0.00035,0.00018,-0.0376316,0.00241379,-0.0212459,-0.0187996,0.28,0,0.03,-0.0386031,0.00834352,0,-0.0469466,
Thu Oct  3 09:59:03 2019,33260839,576.874,1320,1481,1782,1514,1088,1514,9.10799,1.5493,1.6331,0,-0.05,-1.19209e-07,5400,5546,40,18,8,28,-2.70545,-2.26013,-16.1896,1.38349,0.0159634,-0.0127707,18.3469,74.7668,3.28418,-1.30542,1.5493,12.0932,9.10799,-0.0127707,0,576.874,0.0022,0.00035,0.00018,0.0323614,0.00560189,0.000279888,0.0264797,0.0022,0.00035,0.00018,-0.138257,-0.00479361,-0.114663,-0.0188005,0.28,0,0.03,-0.0433644,0.00357579,-0,-0.0469402,
Thu Oct  3 09:59:03 2019,33270840,576.874,1413,1505,1782,1514,1088,1514,4.74179,0.422539,1.6331,0,-0.05,-1.19209e-07,5366,5534,34,8,28,10,0.627281,0.445322,-10.1323,1.25472,-0.135156,0.0244772,18.3469,74.7668,3.28418,-1.4898,1.5493,12.7211,9.10799,0.0244772,0,576.874,0.0022,0.00035,0.00018,0.0435593,0.00628039,0.0107944,0.0264845,0.0022,0.00035,0.00018,-0.053593,-0.00656747,-0.0282204,-0.0188052,0.28,0,0.03,-0.0537955,-0.0068536,-0,-0.0469419,
Thu Oct  3 09:59:03 2019,33280841,576.874,1413,1505,1782,1514,1088,1514,4.74179,0.422539,1.6331,0,-0.05,-1.19209e-07,5366,5534,34,8,28,10,-1.27372,5.14275,-8.88728,1.33454,-0.223487,0.0404405,18.3469,74.7668,3.28418,-1.81457,0.422539,13.4134,4.74179,0.0404405,0,576.874,0.0022,0.00035,0.00018,-0.00228752,0.00420714,-0.0329835,0.0264888,0.0022,0.00035,0.00018,-0.211163,-0.0175545,-0.174794,-0.018815,0.28,0,0.03,-0.058275,-0.0113233,-0,-0.0469517,
Thu Oct  3 09:59:03 2019,33290842,578.134,1493,1516,1782,1514,1088,1514,0.985916,-0.093895,1.6331,0,-0.05,-1.19209e-07,5374,5498,34,18,6,28,-0.919373,2.74854,-7.85298,1.44522,-0.0393763,0.0478901,18.3469,74.7668,3.28418,-2.03973,0.422539,14.2231,4.74179,0.0478901,0,578.134,0.0022,0.00035,0.00018,0.0427812,0.00492164,0.011367,0.0264926,0.0022,0.00035,0.00018,-0.0621377,-0.0190775,-0.0242302,-0.01883,0.28,0,0.03,-0.0603742,-0.0134092,-0,-0.0469649,
Thu Oct  3 09:59:03 2019,33300843,578.134,1493,1516,1781,1514,1088,1514,0.985916,-0.093895,1.63204,0,-0.05,-1.19209e-07,5388,5538,32,8,28,10,0.464475,1.23541,-13.5751,1.49204,0.0404405,0.0266056,18.3469,74.7668,3.28418,-2.21665,-0.093895,15.0078,0.985916,0.0266056,0,578.134,0.0022,0.00035,0.00018,0.0205827,0.00428084,-0.0101945,0.0264963,0.0022,0.00035,0.00018,-0.207767,-0.0291218,-0.159796,-0.0188498,0.28,0,0.03,-0.0544257,-0.00744957,0,-0.0469761,
Thu Oct  3 09:59:03 2019,33310844,578.134,1514,1517,1781,1514,1088,1514,7.62939e-06,-0.140839,1.63204,0,-0.05,-1.19209e-07,5388,5538,32,8,28,10,2.20267,-0.895431,-17.3484,1.52823,0.0585323,0.00957802,18.3469,74.7668,3.28418,-2.37473,-0.093895,15.7867,0.985916,0.00957802,0,578.134,0.0022,0.00035,0.00018,0.0373622,0.00467006,0.00619212,0.0265,0.0022,0.00035,0.00018,-0.077185,-0.030848,-0.0274626,-0.0188743,0.28,0,0.03,-0.0496634,-0.00268185,0,-0.0469815,
Thu Oct  3 09:59:03 2019,33320845,578.134,1514,1517,1781,1514,1088,1514,7.62939e-06,-0.140839,1.63204,0,-0.05,-1.19209e-07,5388,5538,32,8,28,10,0.751779,0.54109,-20.3459,1.40797,-0.0457616,0.0170276,18.3469,74.7668,3.28418,-2.71362,-0.140839,16.6009,7.62939e-06,0.0170276,0,578.134,0.0022,0.00035,0.00018,0.0353082,0.00491456,0.00388972,0.0265039,0.0022,0.00035,0.00018,-0.115403,-0.0347308,-0.0617712,-0.0189011,0.28,0,0.03,-0.0517532,-0.00476772,-0,-0.0469855,
Thu Oct  3 09:59:03 2019,33330846,578.212,1514,1517,1781,1514,1088,1514,7.62939e-06,-0.140839,1.63204,0,-0.05,-1.19209e-07,5388,5548,38,18,6,28,-1.39343,0.0047884,-14.3604,1.19725,-0.0851379,-0.00638535,18.3469,74.7668,3.28418,-3.00804,-0.140839,17.4356,7.62939e-06,-0.00638535,0,578.212,0.0022,0.00035,0.00018,0.0440294,0.00566011,0.0118611,0.0265082,0.0022,0.00035,0.00018,-0.0839474,-0.0365219,-0.0284952,-0.0189303,0.28,0,0.03,-0.0451992,0.0017879,0,-0.0469871,
Thu Oct  3 09:59:03 2019,33340847,578.212,1514,1517,1781,1514,1088,1514,7.62939e-06,-0.140839,1.63204,0,-0.05,-1.19209e-07,5372,5558,32,8,28,10,2.53785,-0.134075,-10.8745,1.13127,-0.0744957,-0.0319267,18.3469,74.7668,3.28418,-2.90399,-0.140839,18.0883,7.62939e-06,-0.0319267,0,578.212,0.0022,0.00035,0.00018,0.0431258,0.00630784,0.0103048,0.0265131,0.0022,0.00035,0.00018,-0.0865358,-0.0383584,-0.0292166,-0.0189609,0.28,0,0.03,-0.0380419,0.00893948,0,-0.0469814,
Thu Oct  3 09:59:03 2019,33350848,578.212,1514,1517,1780,1514,1088,1514,7.62939e-06,-0.140839,1.63099,0,-0.05,-1.19209e-07,5372,5558,32,8,28,10,2.6432,-2.02549,-20.8487,0.989729,0.0830095,-0.061725,18.3469,74.7668,3.28418,-3.01189,-0.140839,18.5883,7.62939e-06,-0.061725,0,578.212,0.0022,0.00035,0.00018,0.0289554,0.00607893,-0.00364176,0.0265182,0.0022,0.00035,0.00018,-0.0816299,-0.0397942,-0.0228428,-0.0189929,0.28,0,0.03,-0.0296843,0.017283,0,-0.0469673,
Thu Oct  3 09:59:03 2019,33360849,578.212,1514,1527,1780,1514,1088,1514,7.62939e-06,-0.610321,1.63099,0,-0.05,-1.19209e-07,5382,5522,34,8,28,10,-6.58884,-4.61123,-12.3349,0.747085,0.255414,-0.0627892,18.3469,74.7668,3.28418,-3.31666,-0.140839,19.1616,7.62939e-06,-0.0627892,0,578.212,0.0022,0.00035,0.00018,0.0366159,0.0063163,0.00377636,0.0265233,0.0022,0.00035,0.00018,-0.0774201,-0.0408942,-0.0175,-0.0190259,0.28,0,0.03,-0.0293677,0.017581,0,-0.0469486,
Thu Oct  3 09:59:03 2019,33370850,578.212,1514,1527,1774,1514,1088,1514,7.62939e-06,-0.610321,1.62465,0,-0.05,-1.19209e-07,5382,5522,34,8,28,10,1.34554,-1.35991,-20.6667,0.598094,0.194753,-0.0159634,18.3469,74.7668,3.28418,-3.38126,-0.610321,19.318,7.62939e-06,-0.0159634,0,578.212,0.0022,0.00035,0.00018,0.0267176,0.00595395,-0.00576465,0.0265283,0.0022,0.00035,0.00018,-0.0812827,-0.0421556,-0.0200673,-0.0190598,0.28,0,0.03,-0.0424671,0.00446974,-0,-0.0469368,
Thu Oct  3 09:59:03 2019,33380851,578.212,1520,1537,1774,1514,1088,1514,-0.281685,-1.07981,1.62465,0,-0.05,-1.19209e-07,5382,5522,34,8,28,10,2.29843,0.268151,-13.9582,0.383121,0.0489543,0.0266056,18.3469,74.7668,3.28418,-3.46156,-0.610321,19.4493,7.62939e-06,0.0266056,0,578.212,0.0022,0.00035,0.00018,0.03489,0.00609606,0.00226071,0.0265332,0.0022,0.00035,0.00018,-0.0670666,-0.0424996,-0.00547255,-0.0190945,0.28,0,0.03,-0.054388,-0.00744957,-0,-0.0469384,
Thu Oct  3 09:59:03 2019,33390852,579.081,1520,1537,1768,1514,1088,1514,-0.281685,-1.07981,1.61831,0,-0.05,-1.19209e-07,5378,5538,32,8,28,10,0.114922,-0.225055,-9.01656,0.146863,-0.0180918,0.0840737,18.3469,74.7668,3.28418,-3.69984,-1.07981,19.5282,-0.281685,0.0840737,0,579.081,0.0022,0.00035,0.00018,0.0181561,0.00523984,-0.0136216,0.0265379,0.0022,0.00035,0.00018,-0.076992,-0.0434081,-0.0144542,-0.0191296,0.28,0,0.03,-0.0704957,-0.0235406,-0,-0.046955,
Thu Oct  3 09:59:03 2019,33400853,579.081,1528,1538,1768,1514,1088,1514,-0.657272,-1.12675,1.61831,0,-0.05,-1.19209e-07,5378,5538,32,8,28,10,4.60644,1.18752,-10.7117,0.189432,-0.0989729,0.0755599,18.3469,74.7668,3.28418,-3.62393,-1.07981,19.2933,-0.281685,0.0755599,0,579.081,0.0022,0.00035,0.00018,0.0406465,0.00576407,0.00834003,0.0265424,0.0022,0.00035,0.00018,-0.0655079,-0.0435817,-0.00276101,-0.0191652,0.28,0,0.03,-0.0681358,-0.0211568,0,-0.046979,
Thu Oct  3 09:59:03 2019,33410854,579.081,1528,1537,1765,1514,1088,1514,-0.657272,-1.07981,1.61514,0,-0.05,-1.19209e-07,5356,5526,40,16,6,28,-1.64721,-0.670376,-3.28006,0.00957802,0.0585323,0.0340552,18.3469,74.7668,3.28418,-3.96376,-1.12675,19.3008,-0.657272,0.0340552,0,579.081,0.0022,0.00035,0.00018,0.0277408,0.00549379,-0.00429998,0.026547,0.0022,0.00035,0.00018,-0.068017,-0.0438912,-0.00492475,-0.019201,0.28,0,0.03,-0.0565309,-0.00953545,0,-0.0469954,
Thu Oct  3 09:59:03 2019,33420855,579.081,1528,1537,1765,1514,1088,1514,-0.657272,-1.07981,1.61514,0,-0.05,-1.19209e-07,5374,5524,40,18,8,30,3.98395,0.694318,-5.34865,-0.220294,0.112808,0.0798168,18.3469,74.7668,3.28418,-4.08651,-1.07981,18.9491,-0.657272,0.0798168,0,579.081,0.0022,0.00035,0.00018,0.0464336,0.00634469,0.0135371,0.0265518,0.0022,0.00035,0.00018,-0.0634069,-0.0439077,-0.000262222,-0.0192369,0.28,0,0.03,-0.0693612,-0.0223487,-0,-0.0470125,
Thu Oct  3 09:59:03 2019,33430856,578.099,1528,1537,1765,1514,1088,1514,-0.657272,-1.07981,1.61514,0,-0.05,-1.19209e-07,5374,5524,40,18,8,30,-1.46046,-1.901,-8.03015,-0.506571,0.185175,0.0542754,18.3469,74.7668,3.28418,-4.27495,-1.07981,18.3279,-0.657272,0.0542754,0,578.099,0.0022,0.00035,0.00018,0.037468,0.00661474,0.00429614,0.0265571,0.0022,0.00035,0.00018,-0.0500975,-0.043134,0.012309,-0.0192725,0.28,0,0.03,-0.0622297,-0.0151971,0,-0.0470326,
Thu Oct  3 09:59:03 2019,33440857,578.099,1528,1537,1763,1514,1088,1514,-0.657272,-1.07981,1.61303,0,-0.05,-1.19209e-07,5384,5540,34,8,26,28,1.56102,-0.071826,-11.7747,-0.862022,-0.0957802,0.0351194,18.3469,74.7668,3.28418,-4.56842,-1.07981,17.6134,-0.657272,0.0351194,0,578.099,0.0022,0.00035,0.00018,0.0401872,0.0070293,0.00659524,0.0265627,0.0022,0.00035,0.00018,-0.0393309,-0.0417673,0.0217436,-0.0193073,0.28,0,0.03,-0.0568795,-0.00983343,0,-0.047046,
Thu Oct  3 09:59:03 2019,33450858,578.099,1524,1532,1763,1514,1088,1514,-0.469482,-0.84507,1.61303,0,-0.05,-1.19209e-07,5384,5540,34,8,26,28,1.77171,1.45089,-4.92727,-0.877985,-0.175597,0.0883306,18.3469,74.7668,3.28418,-4.64636,-1.07981,16.7111,-0.657272,0.0883306,0,578.099,0.0022,0.00035,0.00018,0.0445151,0.00767493,0.0102715,0.0265687,0.0022,0.00035,0.00018,-0.03453,-0.0401955,0.0250062,-0.0193408,0.28,0,0.03,-0.0717971,-0.0247326,-0,-0.0470645,
Thu Oct  3 09:59:03 2019,33460859,578.099,1524,1532,1762,1514,1088,1514,-0.469482,-0.84507,1.61197,0,-0.05,-1.19209e-07,5384,5540,34,8,26,28,1.7765,1.16837,-3.78763,-0.752407,-0.0500185,0.0819453,18.3469,74.7668,3.28418,-4.70503,-0.84507,15.8073,-0.469482,0.0819453,0,578.099,0.0022,0.00035,0.00018,0.0458822,0.00836285,0.0109441,0.0265753,0.0022,0.00035,0.00018,-0.0190157,-0.0377972,0.0381542,-0.0193727,0.28,0,0.03,-0.0700348,-0.0229447,0,-0.0470901,
Thu Oct  3 09:59:03 2019,33470860,578.099,1514,1518,1762,1514,1088,1514,7.62939e-06,-0.18779,1.61197,0,-0.05,-1.19209e-07,5384,5540,40,18,8,28,-0.0909797,1.16358,-13.7571,-1.02485,-0.138349,0.042569,18.3469,74.7668,3.28418,-4.87875,-0.84507,14.8542,-0.469482,0.042569,0,578.099,0.0022,0.00035,0.00018,0.0371272,0.0084919,0.00205318,0.0265822,0.0022,0.00035,0.00018,-0.0235816,-0.035809,0.0316302,-0.0194028,0.28,0,0.03,-0.0590281,-0.0119193,0,-0.0471088,
Thu Oct  3 09:59:03 2019,33480861,578.099,1514,1518,1762,1514,1088,1514,7.62939e-06,-0.18779,1.61197,0,-0.05,-1.19209e-07,5384,5540,40,18,8,28,-1.59933,0.833182,-10.6829,-1.14085,-0.205395,0.0510828,18.3469,74.7668,3.28418,-5.13616,-0.18779,13.7892,7.62939e-06,0.0510828,0,578.099,0.0022,0.00035,0.00018,0.0659952,0.0103201,0.0290852,0.0265899,0.0022,0.00035,0.00018,-0.00231702,-0.0326792,0.049793,-0.0194308,0.28,0,0.03,-0.061426,-0.0143032,-0,-0.0471228,
Thu Oct  3 09:59:03 2019,33490862,579.029,1514,1517,1762,1514,1088,1514,7.62939e-06,-0.140839,1.61197,0,-0.05,-1.19209e-07,5372,5512,40,16,8,28,-2.99275,3.04064,-11.4203,-1.11531,-0.105358,0.061725,18.3469,74.7668,3.28418,-5.45756,-0.18779,12.6089,7.62939e-06,0.061725,0,579.029,0.0022,0.00035,0.00018,0.0464942,0.0108864,0.0090093,0.0265985,0.0022,0.00035,0.00018,-0.0125194,-0.0303363,0.0372734,-0.0194566,0.28,0,0.03,-0.0644227,-0.017283,-0,-0.0471397,
Thu Oct  3 09:59:03 2019,33500863,579.029,1514,1517,1762,1514,1088,1514,7.62939e-06,-0.140839,1.61197,0,-0.05,-1.19209e-07,5368,5534,36,18,8,28,1.75256,3.24654,-12.7419,-1.11956,-0.0542754,0.0595966,18.3469,74.7668,3.28418,-5.54143,-0.140839,11.3983,7.62939e-06,0.0595966,0,579.029,0.0022,0.00035,0.00018,0.0511969,0.0116968,0.0128923,0.0266078,0.0022,0.00035,0.00018,-0.00590965,-0.0277396,0.0413103,-0.0194804,0.28,0,0.03,-0.063845,-0.016687,0,-0.0471579,
Thu Oct  3 09:59:03 2019,33510864,579.029,1514,1518,1762,1514,1088,1514,7.62939e-06,-0.18779,1.61197,0,-0.05,-1.19209e-07,5368,5534,36,18,8,28,0.871489,0.694318,-13.1154,-1.03123,-0.0510828,0.0627892,18.3469,74.7668,3.28418,-5.48513,-0.140839,10.449,7.62939e-06,0.0627892,0,579.029,0.0022,0.00035,0.00018,0.0414343,0.0118813,0.00293553,0.0266174,0.0022,0.00035,0.00018,-0.00220651,-0.0250762,0.0423717,-0.019502,0.28,0,0.03,-0.0647573,-0.017581,-0,-0.0471763,
Thu Oct  3 09:59:03 2019,33520865,579.029,1514,1518,1743,1514,1088,1514,7.62939e-06,-0.18779,1.5919,0,-0.05,-1.19209e-07,5368,5534,36,18,8,28,-1.03908,-0.588974,-15.4378,-1.04613,-0.15112,0.042569,18.3469,74.7668,3.28418,-5.57083,-0.18779,9.36604,7.62939e-06,0.042569,0,579.029,0.0022,0.00035,0.00018,0.0346672,0.0116541,-0.00361395,0.026627,0.0022,0.00035,0.00018,-0.009283,-0.0229877,0.0332264,-0.0195216,0.28,0,0.03,-0.0591114,-0.0119193,0,-0.0471921,
Thu Oct  3 09:59:03 2019,33530866,578.542,1519,1519,1743,1514,1088,1514,-0.234741,-0.234741,1.5919,0,-0.05,-1.19209e-07,5390,5524,38,20,6,26,-2.87304,-2.53785,-11.9614,-1.13446,-0.134092,0.052147,18.3469,74.7668,3.28418,-5.6455,-0.18779,8.59572,7.62939e-06,0.052147,0,578.542,0.0022,0.00035,0.00018,0.0414789,0.0118427,0.00299958,0.0266367,0.0022,0.00035,0.00018,-0.00224183,-0.0206053,0.0379029,-0.0195395,0.28,0,0.03,-0.0618075,-0.0146012,-0,-0.0472063,
Thu Oct  3 09:59:03 2019,33540867,578.542,1519,1519,1743,1514,1088,1514,-0.234741,-0.234741,1.5919,0,-0.05,-1.19209e-07,5390,5532,36,20,8,28,1.77171,-2.52349,-17.7554,-1.17278,-0.0564039,0.0659819,18.3469,74.7668,3.28418,-5.56826,-0.234741,7.60652,-0.234741,0.0659819,0,578.542,0.0022,0.00035,0.00018,0.0395201,0.0119037,0.000970049,0.0266464,0.0022,0.00035,0.00018,-0.020238,-0.019427,0.0187448,-0.0195558,0.28,0,0.03,-0.065699,-0.0184749,-0,-0.047224,
Thu Oct  3 09:59:03 2019,33550868,578.542,1519,1519,1722,1514,1088,1514,-0.234741,-0.234741,1.56972,0,-0.05,-1.19209e-07,5390,5532,36,20,8,28,1.09176,-1.69509,-17.6788,-1.19725,-0.0372479,0.0574681,18.3469,74.7668,3.28418,-5.43819,-0.234741,6.67352,-0.234741,0.0574681,0,578.542,0.0022,0.00035,0.00018,0.0356865,0.0117337,-0.00270328,0.026656,0.0022,0.00035,0.00018,-0.00219962,-0.0172508,0.034622,-0.0195708,0.28,0,0.03,-0.0633336,-0.0160911,0,-0.0472425,
Thu Oct  3 09:59:03 2019,33560869,578.542,1531,1518,1722,1514,1088,1514,-0.798119,-0.18779,1.56972,0,-0.05,-1.19209e-07,5384,5506,36,8,6,28,-1.38385,-1.58975,-17.5447,-1.16958,-0.0691746,0.0564039,18.3469,74.7668,3.28418,-5.40195,-0.234741,5.79813,-0.234741,0.0564039,0,578.542,0.0022,0.00035,0.00018,0.0335605,0.0114476,-0.00455259,0.0266655,0.0022,0.00035,0.00018,-0.00212713,-0.0151982,0.0326552,-0.0195841,0.28,0,0.03,-0.0630527,-0.0157931,0,-0.0472596,
Thu Oct  3 09:59:03 2019,33570870,578.542,1531,1518,1714,1514,1088,1514,-0.798119,-0.18779,1.56127,0,-0.05,-1.19209e-07,5384,5506,36,8,6,28,-0.488417,-0.59855,-16.1417,-1.21002,-0.128771,0.0798168,18.3469,74.7668,3.28418,-5.38421,-0.18779,5.01034,-0.798119,0.0798168,0,578.542,0.0022,0.00035,0.00018,0.038521,0.0114712,0.000374959,0.0266749,0.0022,0.00035,0.00018,-0.0231876,-0.0145117,0.0109204,-0.0195963,0.28,0,0.03,-0.0696288,-0.0223487,-0,-0.0472801,
Thu Oct  3 09:59:03 2019,33580871,578.542,1540,1517,1714,1514,1088,1514,-1.22065,-0.140839,1.56127,0,-0.05,-1.19209e-07,5384,5506,36,8,6,28,-1.14922,0.790087,-8.91601,-1.11211,-0.181982,0.0979086,18.3469,74.7668,3.28418,-5.32761,-0.18779,4.15025,-0.798119,0.0979086,0,578.542,0.0022,0.00035,0.00018,0.0374956,0.0114321,-0.000620775,0.0266843,0.0022,0.00035,0.00018,-0.00481343,-0.0127786,0.0275726,-0.0196074,0.28,0,0.03,-0.0747211,-0.0274144,-0,-0.0473067,
Thu Oct  3 09:59:03 2019,33590872,578.333,1540,1517,1714,1514,1088,1514,-1.22065,-0.140839,1.56127,0,-0.05,-1.19209e-07,5370,5550,34,8,28,10,-1.80044,-0.560243,-7.19697,-0.923747,-0.0670461,0.0659819,18.3469,74.7668,3.28418,-5.21908,-0.140839,3.4286,-1.22065,0.0659819,0,578.333,0.0022,0.00035,0.00018,0.0377669,0.0114109,-0.000337641,0.0266936,0.0022,0.00035,0.00018,-0.0161188,-0.011816,0.0153146,-0.0196175,0.28,0,0.03,-0.0658062,-0.0184749,0,-0.0473313,
Thu Oct  3 09:59:03 2019,33600873,578.333,1548,1517,1714,1514,1088,1514,-1.59624,-0.140839,1.56127,0,-0.05,-1.19209e-07,5370,5550,34,8,28,10,-1.46046,-1.2402,-6.28717,-0.904591,-0.10323,0.0361836,18.3469,74.7668,3.28418,-5.19993,-0.140839,2.66537,-1.22065,0.0361836,0,578.333,0.0022,0.00035,0.00018,0.0340764,0.0111721,-0.00379863,0.0267029,0.0022,0.00035,0.00018,-0.00459737,-0.0102284,0.0252575,-0.0196265,0.28,0,0.03,-0.057478,-0.0101314,0,-0.0473466,
