today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchGyr0,pitchAccel,pitchgyro_f,pitchAccel_f,ekp,ekoldp,edp,eip,lamdap,ekr,ekoldr,edr,eir,lamdar,eky,ekoldy,edy,eiy,lamday
Sun Feb 18 10:28:05 2018,18961221,612.62,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5338,5528,1092,0,8,30,-0.00957681,0.134075,-10.501,0.019156,-0.0127707,0.00532112,-32.8418,126.609,23.9625,-0.246342,-0.0522534,0.000895602,-0.130579,0.283953,0.283953,0.365141,0.00282128,0.00154872,0.541244,0.541244,-0.339806,0.00542943,0.00218346,,,,,
Sun Feb 18 10:28:05 2018,18971222,612.62,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5334,5526,1088,0,32,30,0,0.21069,-10.3621,0.0117065,-0.00851379,0.00638535,-32.8418,126.609,23.9625,-0.246646,0,0.000345059,-0.128721,0.289266,0.289266,0.531217,0.00286609,0.00169586,0.535788,0.535788,-0.545645,0.00538516,0.00200618,,,,,
Sun Feb 18 10:28:05 2018,18981223,612.49,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5334,5526,1088,0,32,30,-0.00957681,0.162806,-10.4435,0.0106422,-0.0159634,0.00851379,-32.8418,126.609,23.9625,-0.246037,-0.0525409,0.000714908,-0.126634,0.294214,0.294214,0.494835,0.0029174,0.00169113,0.540635,0.540635,0.484741,0.00538212,0.00279254,,,,,
Sun Feb 18 10:28:05 2018,18991224,612.49,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5336,5532,1086,0,32,14,-0.0430956,0.114922,-10.3765,0.00744957,-0.0159634,0.00957802,-32.8418,126.609,23.9625,-0.248476,-0.23796,-0.00186574,-0.12457,0.297892,0.297892,0.367767,0.00296053,0.00161339,0.544224,0.544224,0.358862,0.0054243,0.00271528,,,,,
Sun Feb 18 10:28:05 2018,19001225,612.49,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5336,5532,1086,0,32,14,-0.047884,0.263362,-10.4148,0.0127707,-0.0148991,0.00638535,-32.8418,126.609,23.9625,-0.24939,-0.263427,-0.00276185,-0.122959,0.298675,0.298675,0.0783473,0.00298283,0.00140217,0.545347,0.545347,0.112265,0.00544785,0.00253736,,,,,
Sun Feb 18 10:28:05 2018,19011226,612.49,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5344,5512,1086,0,30,14,0.0383072,0.186748,-10.4004,0.0170276,-0.0117065,0.00532112,-32.8418,126.609,23.9625,-0.248781,0.211033,-0.0021132,-0.121543,0.311535,0.311535,1.28597,0.00305105,0.00235609,0.548725,0.548725,0.337863,0.00547036,0.00271996,,,,,
Sun Feb 18 10:28:05 2018,19021227,612.49,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5344,5512,1086,0,30,14,0.0047884,0.253785,-10.5584,0.0159634,-0.0127707,0.0117065,-32.8418,126.609,23.9625,-0.247561,0.0259845,-0.000928429,-0.119614,0.315865,0.315865,0.433013,0.003137,0.00174269,0.54772,0.54772,-0.100499,0.00548223,0.00239017,,,,,
Sun Feb 18 10:28:05 2018,19031228,612.49,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5336,5528,1086,0,30,14,-0.0622492,0.134075,-10.4483,0.0170276,-0.0170276,0.00744957,-32.8418,126.609,23.9625,-0.246342,-0.341355,0.000159158,-0.117472,0.311631,0.311631,-0.423425,0.00313748,0.00108816,0.550455,0.550455,0.273478,0.00549088,0.00267997,,,,,
Sun Feb 18 10:28:05 2018,19041229,612.994,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5336,5528,1086,0,30,14,0.0335188,0.158017,-10.3334,0.019156,-0.0127707,0.00532112,-32.8418,126.609,23.9625,-0.245732,0.185852,0.000570457,-0.115512,0.315419,0.315419,0.378835,0.00313525,0.00170048,0.54771,0.54771,-0.274533,0.00549082,0.00226099,,,,,
Sun Feb 18 10:28:05 2018,19051230,612.994,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5336,5516,1084,0,8,32,0.023942,0.186748,-10.3956,0.0148991,-0.0127707,0.00319267,-32.8418,126.609,23.9625,-0.245122,0.131957,0.000944634,-0.11313,0.312733,0.312733,-0.268584,0.00314076,0.00120801,0.551833,0.551833,0.412285,0.00549771,0.00278916,,,,,
Sun Feb 18 10:28:05 2018,19061231,612.994,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5336,5516,1084,0,8,32,-0.0191536,0.177171,-10.3765,0.0127707,-0.0148991,0.00212845,-32.8418,126.609,23.9625,-0.245122,-0.105761,0.000700184,-0.110199,0.311426,0.311426,-0.130749,0.00312079,0.0013044,0.551055,0.551055,-0.0777781,0.00551444,0.00242204,,,,,
Sun Feb 18 10:28:05 2018,19071232,612.994,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5344,5488,1080,0,8,30,0.0335188,0.191536,-10.3813,0.0138349,-0.0138349,0.00851379,-32.8418,126.609,23.9625,-0.245427,0.184995,0.000182235,-0.107001,0.322688,0.322688,1.12621,0.00317057,0.00228774,0.555139,0.555139,0.408411,0.00553097,0.00280117,,,,,
Sun Feb 18 10:28:05 2018,19081233,612.646,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5344,5488,1080,0,8,30,0.0143652,0.186748,-10.4627,0.0106422,-0.0138349,0.00851379,-32.8418,126.609,23.9625,-0.246342,0.078667,-0.000875661,-0.103347,0.324344,0.324344,0.165659,0.00323516,0.00158247,0.560005,0.560005,0.4866,0.00557572,0.00288108,,,,,
Sun Feb 18 10:28:05 2018,19091234,612.646,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5346,5492,1080,0,8,32,0.071826,0.129287,-10.3334,0.0127707,-0.0148991,0.00957802,-32.8418,126.609,23.9625,-0.246646,0.39825,-0.00125707,-0.0989153,0.329345,0.329345,0.500056,0.00326845,0.00185309,0.561532,0.561532,0.152683,0.00560768,0.00264018,,,,,
Sun Feb 18 10:28:05 2018,19101235,612.646,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5346,5492,1080,0,8,32,-0.0574608,0.138864,-10.4435,0.00957802,-0.0212845,0.00638535,-32.8418,126.609,23.9625,-0.248171,-0.315242,-0.00276788,-0.093958,0.330049,0.330049,0.0704467,0.00329697,0.00153749,0.561625,0.561625,0.00932217,0.00561578,0.00253423,,,,,
Sun Feb 18 10:28:05 2018,19111236,612.646,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5338,5502,1080,0,32,12,0.00957681,0.172383,-10.3813,0.00957802,-0.0138349,0.00638535,-32.8418,126.609,23.9625,-0.251525,0.0528559,-0.00588964,-0.0892365,0.337391,0.337391,0.734207,0.0033372,0.00206304,0.566058,0.566058,0.443286,0.00563841,0.00287618,,,,,
Sun Feb 18 10:28:05 2018,19121237,612.646,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5338,5502,1080,0,32,12,-0.0622492,0.129287,-10.4339,0.0159634,-0.0170276,0.00638535,-32.8418,126.609,23.9625,-0.250915,-0.341825,-0.00493263,-0.0850998,0.336682,0.336682,-0.0709057,0.00337037,0.00146246,0.56983,0.56983,0.377184,0.00567944,0.0028441,,,,,
Sun Feb 18 10:28:05 2018,19131238,612.646,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5338,5510,1080,0,8,30,-0.0526724,0.186748,-10.386,0.0138349,-0.0159634,0.00957802,-32.8418,126.609,23.9625,-0.251829,-0.290571,-0.00549648,-0.081863,0.342813,0.342813,0.61307,0.00339748,0.00199756,0.569889,0.569889,0.0059545,0.0056986,0.00256892,,,,,
Sun Feb 18 10:28:05 2018,19141239,611.821,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5338,5510,1080,0,8,30,-0.023942,0.105345,-10.3573,0.0148991,-0.0170276,0.00532112,-32.8418,126.609,23.9625,-0.252134,-0.132445,-0.00540842,-0.0795882,0.343521,0.343521,0.0707805,0.00343167,0.00159836,0.565682,0.565682,-0.420713,0.00567786,0.0022334,,,,,
Sun Feb 18 10:28:05 2018,19151240,611.821,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5344,5502,1086,0,32,14,-0.138864,0.167594,-10.477,0.0106422,-0.0138349,0.00851379,-32.8418,126.609,23.9625,-0.253964,-0.759361,-0.00676559,-0.0784472,0.342516,0.342516,-0.10049,0.00343018,0.00146676,0.562648,0.562648,-0.303417,0.00564165,0.00230678,,,,,
Sun Feb 18 10:28:05 2018,19161241,611.821,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5344,5502,1086,0,32,14,-0.047884,0.181959,-10.3382,0.0117065,-0.0117065,0.00532112,-32.8418,126.609,23.9625,-0.254573,-0.265379,-0.00681533,-0.0789157,0.349231,0.349231,0.671491,0.00345873,0.00206979,0.562643,0.562643,-0.000464916,0.00562646,0.00253155,,,,,
Sun Feb 18 10:28:05 2018,19171242,611.821,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5348,5524,1088,0,30,30,-0.0430956,0.172383,-10.2951,0.0170276,-0.0159634,0.00638535,-32.8418,126.609,23.9625,-0.253049,-0.239842,-0.00479369,-0.0804904,0.356563,0.356563,0.733209,0.00352897,0.00214857,0.569893,0.569893,0.724947,0.00566268,0.00310243,,,,,
Sun Feb 18 10:28:05 2018,19181243,612.386,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5348,5524,1088,0,30,30,-0.0335188,0.177171,-10.3956,0.0138349,-0.0117065,0.00744957,-32.8418,126.609,23.9625,-0.253659,-0.18474,-0.00496719,-0.082505,0.358938,0.358938,0.237486,0.0035775,0.00179143,0.570868,0.570868,0.0975728,0.00570381,0.00264131,,,,,
Sun Feb 18 10:28:05 2018,19191244,612.386,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5334,5500,1086,0,8,30,-0.0622492,0.105345,-10.3238,0.0117065,-0.0106422,0.0042569,-32.8418,126.609,23.9625,-0.253659,-0.345472,-0.00452393,-0.084938,0.361632,0.361632,0.269419,0.00360285,0.00182725,0.573825,0.573825,0.295621,0.00572347,0.00280156,,,,,
Sun Feb 18 10:28:05 2018,19201245,612.386,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5334,5500,1086,0,8,30,0.00957681,0.186748,-10.5201,0.00957802,-0.0127707,0.00638535,-32.8418,126.609,23.9625,-0.253964,0.0521582,-0.00439291,-0.0876208,0.363442,0.363442,0.180992,0.00362537,0.00176979,0.574436,0.574436,0.0610828,0.0057413,0.00263028,,,,,
Sun Feb 18 10:28:05 2018,19211246,612.386,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5336,5528,1092,0,8,30,-0.0191536,0.143652,-10.4052,0.0127707,-0.0148991,0.00744957,-34.7432,126.783,23.7961,-0.253964,-0.105469,-0.0039648,-0.0900719,0.360147,0.360147,-0.329509,0.00361794,0.00137616,0.574782,0.574782,0.0346303,0.00574609,0.00261221,,,,,
Sun Feb 18 10:28:05 2018,19221247,612.386,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5336,5528,1092,0,8,30,0.0383072,0.215478,-10.3382,0.0127707,-0.0170276,0.0042569,-34.7432,126.783,23.7961,-0.254573,0.212304,-0.00414136,-0.0919242,0.36249,0.36249,0.234342,0.00361319,0.00180509,0.572895,0.572895,-0.188673,0.00573838,0.00243803,,,,,
Sun Feb 18 10:28:05 2018,19231248,612.386,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5340,5504,1080,0,8,30,-0.0814029,0.205901,-10.5345,0.0117065,-0.0138349,0.00957802,-34.7432,126.783,23.7961,-0.256098,-0.442732,-0.0051622,-0.0933887,0.361989,0.361989,-0.0501245,0.0036224,0.00159176,0.579986,0.579986,0.709093,0.00576441,0.00313608,,,,,
Sun Feb 18 10:28:05 2018,19241249,611.291,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5340,5504,1080,0,8,30,-0.0766145,0.11971,-10.3669,0.00957802,-0.0106422,0.00638535,-34.7432,126.783,23.7961,-0.257317,-0.423426,-0.00578516,-0.0954112,0.366056,0.366056,0.406712,0.00364023,0.00194903,0.580891,0.580891,0.0905037,0.00580439,0.00268116,,,,,
Sun Feb 18 10:28:05 2018,19251250,611.291,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5336,5488,1080,0,8,30,-0.0430956,0.229843,-10.4627,0.0106422,-0.0117065,0.0106422,-34.7432,126.783,23.7961,-0.257317,-0.236,-0.0051668,-0.0983413,0.366775,0.366775,0.0718474,0.00366415,0.0017038,0.582379,0.582379,0.148785,0.00581635,0.0027311,,,,,
Sun Feb 18 10:28:05 2018,19261251,611.291,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5336,5488,1080,0,8,30,-0.105345,0.167594,-10.5297,0.0138349,-0.0106422,0.00638535,-34.7432,126.783,23.7961,-0.256707,-0.5732,-0.00399821,-0.102037,0.370692,0.370692,0.391743,0.00368733,0.00195879,0.592752,0.592752,1.0373,0.00587565,0.00343706,,,,,
Sun Feb 18 10:28:05 2018,19271252,611.291,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5334,5526,1086,0,8,28,-0.0047884,0.162806,-10.343,0.00744957,-0.0117065,0.00744957,-34.7432,126.783,23.7961,-0.257622,-0.0265258,-0.00437202,-0.106364,0.372834,0.372834,0.214157,0.00371763,0.00183666,0.592683,0.592683,-0.0068903,0.00592717,0.00266196,,,,,
Sun Feb 18 10:28:05 2018,19281253,613.142,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5334,5526,1086,0,8,28,-0.0526724,0.124498,-10.3813,0.0127707,-0.0117065,0.00744957,-34.7432,126.783,23.7961,-0.257317,-0.290705,-0.00353102,-0.110786,0.371968,0.371968,-0.0865817,0.00372401,0.00160961,0.593072,0.593072,0.0388741,0.00592877,0.00269767,,,,,
Sun Feb 18 10:28:05 2018,19291254,613.142,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5346,5498,1080,0,32,14,0.0191536,0.21069,-10.3621,0.0202203,-0.0148991,0.00851379,-34.7432,126.783,23.7961,-0.254878,0.105907,-0.000706718,-0.114888,0.374803,0.374803,0.283507,0.00373385,0.00189697,0.591947,0.591947,-0.112492,0.00592509,0.00258029,,,,,
Sun Feb 18 10:28:05 2018,19301255,613.142,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5346,5498,1080,0,32,14,0.0335188,0.191536,-10.4387,0.0138349,-0.0159634,0.00851379,-34.7432,126.783,23.7961,-0.255183,0.183977,-0.000744471,-0.118109,0.375518,0.375518,0.0714898,0.0037516,0.00174288,0.592639,0.592639,0.0692606,0.00592293,0.00271827,,,,,
Sun Feb 18 10:28:05 2018,19311256,613.142,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5340,5488,1080,0,8,30,-0.0574608,0.177171,-10.4627,0.0159634,-0.0127707,0.00957802,-34.7432,126.783,23.7961,-0.255183,-0.314665,-0.000484575,-0.12046,0.375143,0.375143,-0.0374347,0.00375331,0.00166037,0.594486,0.594486,0.184625,0.00593563,0.00281218,,,,,
Sun Feb 18 10:28:05 2018,19321257,613.142,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5340,5488,1080,0,8,30,0.0574608,0.225055,-10.4339,0.00957802,-0.0138349,0.0106422,-34.7432,126.783,23.7961,-0.256098,0.315531,-0.00111984,-0.122279,0.375323,0.375323,0.017944,0.00375233,0.00170227,0.597026,0.597026,0.253993,0.00595756,0.00287508,,,,,
Sun Feb 18 10:28:05 2018,19331499,613.142,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5346,5490,1086,0,8,30,-0.0622492,0.11971,-10.5201,0.0138349,-0.00851379,0.00851379,-34.7432,126.783,23.7961,-0.256098,-0.339025,-0.000821989,-0.123503,0.374202,0.374202,-0.112101,0.00374762,0.00160073,0.601497,0.601497,0.4471,0.00599261,0.00303848,,,,,
Sun Feb 18 10:28:05 2018,19341500,612.108,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5346,5490,1086,0,8,30,-0.0814029,0.191536,-10.4291,0.0148991,-0.0138349,0.00851379,-34.7432,126.783,23.7961,-0.254268,-0.447204,0.00120347,-0.124921,0.379159,0.379159,0.495711,0.0037668,0.00207403,0.601371,0.601371,-0.0125289,0.00601434,0.00269687,,,,,
Sun Feb 18 10:28:05 2018,19351501,612.108,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5328,5524,1092,0,32,12,0.023942,0.100556,-10.3813,0.0117065,-0.0148991,0.00744957,-34.7432,126.783,23.7961,-0.254878,0.13214,0.000719163,-0.126786,0.375328,0.375328,-0.383067,0.00377244,0.00140474,0.605423,0.605423,0.40518,0.00603397,0.00302505,,,,,
Sun Feb 18 10:28:05 2018,19361502,612.108,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5328,5524,1092,0,32,12,-0.0861913,0.153229,-10.3573,0.0127707,-0.0117065,0.00957802,-34.7432,126.783,23.7961,-0.255488,-0.476792,0.000273316,-0.128637,0.371631,0.371631,-0.369713,0.0037348,0.00139801,0.603851,0.603851,-0.157225,0.00604637,0.00260067,,,,,
Sun Feb 18 10:28:05 2018,19371503,612.108,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5332,5514,1080,0,32,14,-0.023942,0.148441,-10.3573,0.0117065,-0.00957802,0.00319267,-34.7432,126.783,23.7961,-0.255488,-0.132445,0.000447588,-0.130745,0.375569,0.375569,0.39382,0.003736,0.00198228,0.605991,0.605991,0.214028,0.00604921,0.00288577,,,,,
Sun Feb 18 10:28:05 2018,19381504,612.134,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5346,5490,1086,0,30,12,-0.0143652,0.172383,-10.4004,0.0159634,-0.0127707,0.00744957,-34.7432,126.783,23.7961,-0.253659,-0.0791378,0.00235517,-0.132955,0.383224,0.383224,0.765502,0.00379397,0.00229251,0.607172,0.607172,0.118071,0.00606582,0.00281988,,,,,
Sun Feb 18 10:28:05 2018,19391505,612.134,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5346,5490,1086,0,30,12,-0.0191536,0.134075,-10.4244,0.0159634,-0.0106422,0.00744957,-34.7432,126.783,23.7961,-0.252744,-0.105275,0.00321685,-0.134849,0.384552,0.384552,0.132746,0.00383888,0.00182898,0.608943,0.608943,0.177109,0.00608057,0.00287166,,,,,
Sun Feb 18 10:28:05 2018,19401506,612.134,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5346,5490,1086,0,30,12,-0.071826,0.201113,-10.4531,0.0148991,-0.0106422,0.00744957,-34.7432,126.783,23.7961,-0.251525,-0.393689,0.00428478,-0.136718,0.383002,0.383002,-0.154933,0.00383777,0.00160855,0.607635,0.607635,-0.130814,0.00608289,0.00263729,,,,,
Sun Feb 18 10:28:05 2018,19411507,612.134,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5336,5520,1084,0,8,32,-0.0430956,0.129287,-10.3956,0.0106422,-0.0117065,0.00638535,-34.7432,126.783,23.7961,-0.251525,-0.237522,0.00407925,-0.138979,0.380881,0.380881,-0.212166,0.00381942,0.00155654,0.610088,0.610088,0.245273,0.00608861,0.00292739,,,,,
Sun Feb 18 10:28:05 2018,19421508,612.134,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5336,5520,1084,0,8,30,-0.0143652,0.186748,-10.3382,0.0148991,-0.0138349,0.00744957,-34.7432,126.783,23.7961,-0.25061,-0.0796143,0.00475069,-0.141418,0.378891,0.378891,-0.198996,0.00379886,0.00155735,0.611667,0.611667,0.157893,0.00610877,0.00286966,,,,,
Sun Feb 18 10:28:05 2018,19431509,612.134,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5318,5492,1080,0,8,30,0.0526724,0.201113,-10.386,0.0127707,-0.0106422,0.00638535,-34.7432,126.783,23.7961,-0.250915,0.290571,0.00418058,-0.143216,0.376498,0.376498,-0.239274,0.00377694,0.0015167,0.614496,0.614496,0.282902,0.00613081,0.00297514,,,,,
Sun Feb 18 10:28:05 2018,19441510,612.742,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5318,5492,1080,0,8,30,0.0526724,0.196325,-10.3908,0.0106422,-0.0159634,0.00744957,-34.7432,126.783,23.7961,-0.250915,0.290437,0.00393479,-0.143573,0.378328,0.378328,0.182962,0.00377413,0.00183823,0.6173,0.6173,0.280404,0.00615898,0.00298591,,,,,
Sun Feb 18 10:28:05 2018,19451511,612.742,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5338,5506,1080,0,30,14,0,0.196325,-10.5345,0.0117065,-0.0127707,0.00744957,-34.2246,125.916,25.2938,-0.252134,0,0.00252849,-0.142535,0.374593,0.374593,-0.373486,0.0037646,0.00140854,0.621825,0.621825,0.452495,0.00619562,0.00313396,,,,,
Sun Feb 18 10:28:05 2018,19461512,612.742,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5338,5506,1080,0,30,14,-0.0335188,0.177171,-10.4627,0.0148991,-0.0117065,0.00851379,-34.2246,125.916,25.2938,-0.251525,-0.183556,0.00298197,-0.140947,0.373742,0.373742,-0.0850916,0.00374167,0.0016187,0.627273,0.627273,0.544852,0.00624549,0.00322701,,,,,
Sun Feb 18 10:28:05 2018,19471513,612.742,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5346,5490,1086,0,30,12,-0.0861913,0.205901,-10.5393,0.0127707,-0.0159634,0.0106422,-34.2246,125.916,25.2938,-0.25122,-0.468561,0.00309402,-0.13975,0.376536,0.376536,0.279388,0.00375139,0.00190172,0.629178,0.629178,0.190467,0.00628225,0.00297263,,,,,
Sun Feb 18 10:28:05 2018,19481514,612.699,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5346,5490,1086,0,30,12,-0.0335188,0.181959,-10.4196,0.00957802,-0.00851379,0.00532112,-34.2246,125.916,25.2938,-0.253049,-0.184315,0.00114341,-0.139359,0.380929,0.380929,0.439307,0.00378732,0.00204015,0.630259,0.630259,0.108159,0.00629718,0.00291642,,,,,
Sun Feb 18 10:28:05 2018,19491515,612.699,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5328,5492,1080,0,8,12,-0.0335188,0.191536,-10.2711,0.0148991,-0.0180918,0.00851379,-34.2246,125.916,25.2938,-0.25122,-0.186979,0.00285389,-0.139442,0.379712,0.379712,-0.121653,0.00380321,0.00161844,0.631089,0.631089,0.0830114,0.00630674,0.0029015,,,,,
Sun Feb 18 10:28:05 2018,19501516,612.699,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5350,5498,1086,0,30,12,-0.0766145,0.205901,-10.4004,0.00851379,-0.0117065,0.00532112,-34.2246,125.916,25.2938,-0.253964,-0.422061,3.37E-05,-0.139916,0.381673,0.381673,0.196102,0.00380693,0.00186304,0.634065,0.634065,0.297588,0.00632577,0.0030741,,,,,
Sun Feb 18 10:28:05 2018,19511517,612.699,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5350,5498,1086,0,30,12,-0.0814029,0.229843,-10.4914,0.00957802,-0.0138349,0.00532112,-34.2246,125.916,25.2938,-0.254573,-0.44455,-0.000505501,-0.141215,0.384619,0.384619,0.294575,0.00383146,0.00194936,0.633647,0.633647,-0.0418007,0.00633856,0.0028204,,,,,
Sun Feb 18 10:28:05 2018,19521518,612.699,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5350,5498,1086,0,30,12,-0.0574608,0.110133,-10.3669,0.0138349,-0.0117065,0.00957802,-34.2246,125.916,25.2938,-0.254573,-0.317572,-0.000413702,-0.143407,0.390161,0.390161,0.554222,0.0038739,0.00216696,0.637503,0.637503,0.385541,0.00635575,0.00315483,,,,,
Sun Feb 18 10:28:05 2018,19531519,612.699,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5338,5502,1086,0,8,30,-0.0430956,0.134075,-10.4196,0.0170276,-0.0159634,0.00957802,-34.2246,125.916,25.2938,-0.253049,-0.236976,0.00113002,-0.146114,0.39412,0.39412,0.395846,0.00392141,0.00206726,0.633902,0.633902,-0.360066,0.00635702,0.00258539,,,,,
Sun Feb 18 10:28:05 2018,19541520,612.725,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5338,5502,1086,0,8,30,0.0287304,0.129287,-10.4435,0.0106422,-0.0127707,0.00744957,-34.2246,125.916,25.2938,-0.254573,0.157622,-0.000378041,-0.148638,0.392818,0.392818,-0.130177,0.00393469,0.00167109,0.633256,0.633256,-0.0645578,0.00633579,0.00280175,,,,,
Sun Feb 18 10:28:05 2018,19551521,612.725,1514,1514,1088,1514,1088,1940,-7.63E-06,7.63E-06,1,2.38E-07,-0.5,0.5,5336,5526,1086,0,30,30,-0.023942,0.167594,-10.477,0.0138349,-0.0138349,0.00744957,-34.2246,125.916,25.2938,-0.254268,-0.130932,-6.72E-06,-0.150436,0.389716,0.389716,-0.310239,0.00391267,0.00152352,0.636132,0.636132,0.287515,0.00634694,0.00307593,,,,,
