time(millis),theta_desired,theta_measured,motor_cmd,out_volts,
199534,-0.26,-0.28,1.43,0,
199540,-0.26,-0.28,1.54,0,
199546,-0.26,-0.28,1.31,0,
199552,-0.26,-0.28,1.11,0,
199558,-0.26,-0.27,0.91,0,
199564,-0.26,-0.27,0.83,0,
199570,-0.26,-0.27,0.80,0,
199576,-0.26,-0.27,0.84,0,
199582,-0.26,-0.27,0.89,0,
199588,-0.26,-0.27,0.88,0,
199595,-0.26,-0.27,0.86,0,
199601,-0.26,-0.27,0.89,0,
199607,-0.26,-0.27,0.95,0,
199613,-0.26,-0.27,1.01,0,
199619,-0.26,-0.28,1.12,0,
199625,-0.26,-0.28,1.13,0,
199631,-0.26,-0.28,1.07,0,
199638,-0.26,-0.28,1.11,0,
199644,-0.26,-0.27,1.09,0,
199650,-0.26,-0.27,1.02,0,
199656,-0.26,-0.27,0.95,0,
199662,-0.26,-0.27,0.86,0,
199668,-0.26,-0.27,0.82,0,
199674,-0.26,-0.27,0.86,0,
199680,-0.26,-0.27,0.89,0,
199686,-0.26,-0.27,0.96,0,
199692,-0.26,-0.27,1.02,0,
199698,-0.26,-0.27,1.07,0,
199704,-0.26,-0.28,1.13,0,
199710,-0.26,-0.28,1.20,0,
199716,-0.26,-0.28,1.27,0,
199723,-0.26,-0.28,1.35,0,
199729,-0.26,-0.27,1.00,0,
199735,-0.26,-0.27,0.88,0,
199741,-0.26,-0.27,0.73,0,
199747,-0.26,-0.27,0.67,0,
199753,-0.26,-0.27,0.62,0,
199759,-0.26,-0.27,0.64,0,
199766,-0.26,-0.27,0.69,0,
199772,-0.26,-0.27,0.76,0,
199778,-0.26,-0.27,0.95,0,
199784,-0.26,-0.28,1.07,0,
199790,-0.26,-0.28,1.19,0,
199796,-0.26,-0.28,1.27,0,
199802,-0.26,-0.28,1.39,0,
199808,-0.26,-0.28,1.45,0,
199814,-0.26,-0.28,1.51,0,
199820,-0.26,-0.28,1.50,0,
199826,-0.26,-0.28,1.54,0,
199832,-0.26,-0.28,1.55,0,
199838,-0.26,-0.28,1.48,0,
199844,-0.26,-0.28,1.47,0,
199851,-0.26,-0.28,1.38,0,
199857,-0.26,-0.28,1.29,0,
199863,-0.26,-0.28,1.18,0,
199869,-0.26,-0.28,1.09,0,
199875,-0.26,-0.27,1.06,0,
199881,-0.26,-0.27,0.96,0,
199887,-0.26,-0.27,0.94,0,
199894,-0.26,-0.27,0.81,0,
199900,-0.26,-0.27,0.73,0,
199906,-0.26,-0.27,0.76,0,
199912,-0.26,-0.27,0.83,0,
199918,-0.26,-0.27,0.91,0,
199924,-0.26,-0.27,0.98,0,
199930,-0.26,-0.28,1.17,0,
199936,-0.26,-0.28,1.37,0,
199942,-0.26,-0.28,1.50,0,
199948,-0.26,-0.28,1.62,0,
199954,-0.26,-0.29,1.76,0,
199960,-0.26,-0.29,1.79,0,
199966,-0.26,-0.28,1.64,0,
199972,-0.26,-0.28,1.50,0,
199979,-0.26,-0.28,1.54,0,
199985,-0.26,-0.28,1.58,0,
199991,-0.26,-0.28,1.52,0,
199997,-0.26,-0.28,1.37,0,
200003,-0.26,-0.28,1.28,0,
200009,-0.26,-0.28,1.22,0,
200015,-0.26,-0.28,1.17,0,
200022,-0.26,-0.28,1.13,0,
200028,-0.26,-0.28,1.10,0,
200034,-0.26,-0.27,1.08,0,
200040,-0.26,-0.27,0.95,0,
200046,-0.26,-0.27,0.88,0,
200052,-0.26,-0.27,0.85,0,
200058,-0.26,-0.27,0.87,0,
200064,-0.26,-0.27,0.88,0,
200070,-0.26,-0.27,0.95,0,
200076,-0.26,-0.27,1.04,0,
200082,-0.26,-0.28,1.09,0,
200088,-0.26,-0.28,1.28,0,
200094,-0.26,-0.28,1.48,0,
200100,-0.26,-0.28,1.60,0,
200107,-0.26,-0.28,1.33,0,
200113,-0.26,-0.28,1.22,0,
200119,-0.26,-0.27,0.99,0,
200125,-0.26,-0.27,0.77,0,
200131,-0.26,-0.27,0.71,0,
200137,-0.26,-0.27,0.73,0,
200143,-0.26,-0.27,0.76,0,
200150,-0.26,-0.27,0.80,0,
200156,-0.26,-0.27,0.95,0,
200162,-0.26,-0.28,1.15,0,
200168,-0.26,-0.28,1.30,0,
200174,-0.26,-0.28,1.48,0,
200180,-0.26,-0.28,1.68,0,
200186,-0.26,-0.29,1.80,0,
200192,-0.26,-0.29,1.95,0,
200198,-0.26,-0.29,2.08,1,
200204,-0.26,-0.29,2.06,1,
200210,-0.26,-0.29,1.91,0,
200216,-0.26,-0.29,1.87,0,
200222,-0.26,-0.29,1.87,0,
200228,-0.26,-0.29,1.87,0,
200235,-0.26,-0.29,1.87,0,
200241,-0.26,-0.28,1.69,0,
200247,-0.26,-0.28,1.63,0,
200253,-0.26,-0.28,1.62,0,
200259,-0.26,-0.28,1.57,0,
200265,-0.26,-0.28,1.50,0,
200271,-0.26,-0.30,2.72,1,
200278,-0.26,-0.30,2.52,1,
200284,-0.26,-0.30,2.48,1,
200290,-0.26,-0.29,2.36,1,
200296,-0.26,-0.29,2.13,1,
200302,-0.26,-0.29,1.80,0,
200308,-0.26,-0.28,1.58,0,
200314,-0.26,-0.28,1.33,0,
200320,-0.26,-0.28,1.22,0,
200326,-0.26,-0.27,1.06,0,
200332,-0.26,-0.27,0.96,0,
200338,-0.26,-0.27,0.80,0,
200344,-0.26,-0.27,0.79,0,
200350,-0.26,-0.27,0.75,0,
200356,-0.26,-0.27,0.74,0,
200363,-0.26,-0.27,0.77,0,
200369,-0.26,-0.27,0.90,0,
200375,-0.26,-0.28,1.11,0,
200381,-0.26,-0.28,1.36,0,
200387,-0.26,-0.28,1.56,0,
200393,-0.26,-0.29,1.85,0,
200399,-0.26,-0.29,2.09,1,
200406,-0.26,-0.29,2.27,1,
200412,-0.26,-0.29,2.31,1,
200418,-0.26,-0.29,2.24,1,
200424,-0.26,-0.29,2.00,1,
200430,-0.26,-0.29,1.74,0,
200436,-0.26,-0.28,1.28,0,
200442,-0.26,-0.27,0.87,0,
200448,-0.26,-0.27,0.64,0,
200454,-0.26,-0.26,0.40,0,
200460,-0.26,-0.26,0.06,0,
200466,-0.26,-0.25,-0.31,0,
200472,-0.26,-0.25,-0.34,0,
200478,-0.26,-0.25,-0.22,0,
200484,-0.26,-0.26,-0.06,0,
200491,-0.26,-0.26,0.12,0,
200497,-0.26,-0.26,0.24,0,
200503,-0.26,-0.26,0.33,0,
200509,-0.26,-0.26,0.38,0,
200515,-0.26,-0.26,0.41,0,
200521,-0.26,-0.26,0.42,0,
200527,-0.26,-0.26,0.43,0,
200534,-0.26,-0.27,0.44,0,
200540,-0.26,-0.27,0.45,0,
200546,-0.26,-0.27,0.44,0,
200552,-0.26,-0.26,0.42,0,
200558,-0.26,-0.26,0.39,0,
200564,-0.26,-0.26,0.34,0,
200570,-0.26,-0.26,0.29,0,
200576,-0.26,-0.26,0.24,0,
200582,-0.26,-0.26,0.19,0,
200588,-0.26,-0.26,0.13,0,
200594,-0.26,-0.26,0.10,0,
200600,-0.26,-0.26,0.05,0,
200606,-0.26,-0.26,0.00,0,
200612,-0.26,-0.26,-0.05,0,
200619,-0.26,-0.26,-0.11,0,
200625,-0.26,-0.26,-0.17,0,
200631,-0.26,-0.25,-0.23,0,
200637,-0.26,-0.25,-0.30,0,
200643,-0.26,-0.25,-0.36,0,
200649,-0.26,-0.25,-0.41,0,
200655,-0.26,-0.25,-0.47,0,
200662,-0.26,-0.25,-0.54,0,
200668,-0.26,-0.25,-0.61,0,
200674,-0.26,-0.25,-0.68,0,
200680,-0.26,-0.25,-0.75,0,
200686,-0.26,-0.25,-0.82,0,
200692,-0.26,-0.24,-0.90,0,
200698,-0.26,-0.24,-0.96,0,
200704,-0.26,-0.24,-1.03,0,
200710,-0.26,-0.24,-1.11,0,
200716,-0.26,-0.24,-1.19,0,
200722,-0.26,-0.24,-1.28,0,
200728,-0.26,-0.24,-1.34,0,
200734,-0.26,-0.24,-1.31,0,
200740,-0.26,-0.24,-1.20,0,
200747,-0.26,-0.24,-1.11,0,
200753,-0.26,-0.24,-1.10,0,
200759,-0.26,-0.24,-1.12,0,
200765,-0.26,-0.24,-1.03,0,
200771,-0.26,-0.24,-1.01,0,
200777,-0.26,-0.24,-0.90,0,
200783,-0.26,-0.24,-0.86,0,
200790,-0.26,-0.25,-0.84,0,
200796,-0.26,-0.25,-0.84,0,
200802,-0.26,-0.24,-0.88,0,
200808,-0.26,-0.24,-0.91,0,
200814,-0.26,-0.24,-0.98,0,
200820,-0.26,-0.24,-1.08,0,
200826,-0.26,-0.27,0.73,0,
200832,-0.26,-0.27,0.46,0,
200838,-0.26,-0.26,0.23,0,
200844,-0.26,-0.26,-0.02,0,
200850,-0.26,-0.25,-0.23,0,
200856,-0.26,-0.25,-0.45,0,
200862,-0.26,-0.25,-0.62,0,
200868,-0.26,-0.25,-0.79,0,
200875,-0.26,-0.24,-1.01,0,
200881,-0.26,-0.24,-1.22,0,
200887,-0.26,-0.24,-1.43,0,
200893,-0.26,-0.23,-1.68,0,
200899,-0.26,-0.23,-1.91,0,
200905,-0.26,-0.22,-2.11,1,
200911,-0.26,-0.22,-2.21,1,
200918,-0.26,-0.22,-2.37,1,
200924,-0.26,-0.22,-2.50,1,
200930,-0.26,-0.22,-2.47,1,
200936,-0.26,-0.22,-2.38,1,
200942,-0.26,-0.22,-2.24,1,
200948,-0.26,-0.22,-2.20,1,
200954,-0.26,-0.22,-2.30,1,
200960,-0.26,-0.23,-2.09,1,
200966,-0.26,-0.23,-1.96,0,
200972,-0.26,-0.23,-1.93,0,
200978,-0.26,-0.23,-1.95,0,
200984,-0.26,-0.23,-1.89,0,
200990,-0.26,-0.23,-1.89,0,
200996,-0.26,-0.23,-1.96,0,
201003,-0.26,-0.23,-2.07,1,
201009,-0.26,-0.22,-2.19,1,
201015,-0.26,-0.22,-2.34,1,
201021,-0.26,-0.22,-2.25,1,
201027,-0.26,-0.22,-2.19,1,
201033,-0.26,-0.23,-2.10,1,
201039,-0.26,-0.23,-2.14,1,
201046,-0.26,-0.23,-2.04,1,
201052,-0.26,-0.22,-2.22,1,
201058,-0.26,-0.22,-2.23,1,
201064,-0.26,-0.22,-2.24,1,
201070,-0.26,-0.23,-2.08,1,
201076,-0.26,-0.23,-2.09,1,
201082,-0.26,-0.22,-2.17,1,
201088,-0.26,-0.22,-2.25,1,
201094,-0.26,-0.22,-2.31,1,
201100,-0.26,-0.22,-2.39,1,
201106,-0.26,-0.22,-2.36,1,
201112,-0.26,-0.22,-2.54,1,
201118,-0.26,-0.22,-2.56,1,
201124,-0.26,-0.22,-2.50,1,
201131,-0.26,-0.22,-2.42,1,
201137,-0.26,-0.22,-2.49,1,
201143,-0.26,-0.22,-2.29,1,
